,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
63,63,3359330.238357877,-53.90705565889734,62174.613874082635,-34.2449045478898,3421504.8522319593,-88.15196020678715,3421328.5483199875,-88.15195176517591,8.441611242915315e-06,2.4673489037059863e-10,0.0
64,64,3359253.1227986296,-53.80912837348197,62163.57748156462,-34.042834346452715,3421416.700280194,-87.85196271993468,3421240.9963702145,-87.85194725962356,1.546031111843149e-05,4.5189190515471424e-10,0.0
65,65,3359176.089289408,-53.80894200938386,62152.759043526574,-33.5485721452964,3421328.8483329345,-87.35751415468026,3421154.1333183786,-87.35750040132552,1.375335473596806e-05,4.020092109275378e-10,0.0
66,66,3359099.3953621895,-53.8480520517221,62142.095470343884,-33.54604578535542,3421241.490832533,-87.39409783707751,3421066.7026473414,-87.39408735465258,1.0482424926294698e-05,3.064080837179535e-10,0.0
67,67,3359022.6607892704,-53.984277158719046,62131.43595590826,-32.45496467093319,3421154.0967451786,-86.43924182965223,3420981.2182780704,-86.4392252783291,1.655132312805563e-05,4.838180063551074e-10,0.0
68,68,3358946.653003305,-54.22342708289304,62121.00451659501,-30.89628687106265,3421067.6575199002,-85.11971395395568,3420897.418097324,-85.11970862187445,5.332081229880714e-06,1.5586790769208084e-10,0.0
69,69,3358871.612421605,-54.640070464917486,62110.92538967356,-27.442039345902575,3420982.5378112784,-82.08210981082006,3420818.373602044,-82.08209942374378,1.0387076272877493e-05,3.0364302159486296e-10,0.0
70,70,3358798.779477763,-55.000135639007866,62101.67623409156,-25.142360005282747,3420900.4557118546,-80.14249564429062,3420740.170741052,-80.14247515844181,2.0485848807538787e-05,5.988718167711883e-10,0.0
71,71,3358727.7133879773,-55.277235716588024,62092.5998487189,-24.276450817842345,3420820.313236696,-79.55368653443037,3420661.2058779476,-79.55367221403867,1.4320391699129686e-05,4.1864396493058165e-10,0.0
72,72,3358657.228574285,-55.50521663789049,62083.53099019735,-23.325994800920625,3420740.759564482,-78.83121143881112,3420583.0971513833,-78.83120165998116,9.778829962669988e-06,2.8588195886291053e-10,0.0
73,73,3358587.400607221,-55.67775560291602,62074.52775560115,-22.74025291650885,3420661.928362822,-78.41800851942487,3420505.0923537626,-78.41800054023042,7.979194450058458e-06,2.3327532731628563e-10,0.0
74,74,3358517.972813058,-55.81980982558275,62065.537549223605,-22.12732917637705,3420583.510362282,-77.9471390019598,3420427.616093347,-77.94712993316352,9.068796273936641e-06,2.6513633065255737e-10,0.0
75,75,3358448.9607392964,-55.94354009939848,62056.6024930523,-21.511284080154685,3420505.5632323488,-77.45482417955317,3420350.6535934964,-77.45481467293575,9.506617416832341e-06,2.779427719448729e-10,0.0
76,76,3358380.3661646075,-56.08990592964236,62047.742253068216,-20.5624465507942,3420428.108417676,-76.65235248043656,3420274.803725215,-76.65233998047188,1.2499964682888276e-05,3.654666773931105e-10,0.0
77,77,3358312.3893957525,-56.245725902298275,62039.066681942815,-19.661304360811734,3420351.4560776954,-75.90703026311002,3420199.6420294093,-75.9070180230774,1.2240032617683028e-05,3.5787479968333903e-10,0.0
78,78,3358245.0018221536,-56.405852574569685,62030.547237518665,-18.790179986011687,3420275.5490596723,-75.19603256058137,3420125.1570062707,-75.19602084113285,1.1719448522740095e-05,3.426613935087232e-10,0.0
79,79,3358178.1824160223,-56.60475905678457,62022.17062280888,-17.56972538448508,3420200.353038831,-74.17448444126966,3420052.00407338,-74.17448101006448,3.431205172432783e-06,1.0032611107509824e-10,0.0
80,80,3358112.138176585,-56.8221924956074,62014.040381235944,-16.36093968825896,3420126.178557821,-73.18313218386636,3419979.8122952073,-73.18313043005764,1.7538087178081696e-06,5.128125936600656e-11,0.0
81,81,3358046.8519838187,-57.04539629180614,62006.14344357239,-15.208512328712814,3420052.995427391,-72.25390862051896,3419908.487606013,-72.25391275715083,-4.136631872597718e-06,1.209573849004779e-10,0.0
82,82,3357982.286772612,-57.18591731109207,61998.45474202205,-14.981641596016484,3419980.741514634,-72.16755890710856,3419836.406385074,-72.16757065290585,-1.1745797294793192e-05,3.4346079458254107e-10,0.0
83,83,3357917.8713579006,-57.2781725238756,61990.70258608063,-14.756254318664803,3419908.573943981,-72.0344268425404,3419764.5050688325,-72.03444830607623,-2.146353583043492e-05,6.276319845597937e-10,0.0
84,84,3357853.6104815886,-57.33909892279512,61982.9290140864,-14.587246202534814,3419836.539495675,-71.92634512532993,3419692.686758651,-71.9263918986544,-4.677332447045046e-05,1.3677639704749162e-09,0.0
85,85,3357789.465930549,-57.325287069432676,61975.14717322742,-15.624256809503732,3419764.6131037762,-72.94954387893641,3419618.7140158494,-72.9495440479368,-1.6900038701805897e-07,4.942082762776566e-12,0.0
86,86,3357724.5032368763,-57.22244208680571,61967.16032285201,-17.279634501027044,3419691.6635597283,-74.50207658783275,3419542.659405797,-74.50207734387368,-7.560409329698814e-07,2.2109416617169976e-11,0.0
87,87,3357658.347723494,-57.07216084925644,61958.813758890414,-18.744064891337132,3419617.1614823844,-75.81622574059358,3419465.5290296082,-75.81622703559697,-1.295003386303506e-06,3.787151457763073e-11,0.0
88,88,3357591.18126844,-56.933217081893616,61950.163986908796,-19.49389730919296,3419541.345255349,-76.42711439108658,3419388.49102833,-76.42711262777448,1.7633120990012685e-06,5.156805386775397e-11,0.0
89,89,3357523.5467405086,-56.85374742070049,61941.371402212484,-19.77240356727261,3419464.918142721,-76.6261509879731,3419311.6658404157,-76.62615131726488,-3.2929177962159883e-07,9.630352883923608e-12,0.0
90,90,3357455.53486226,-56.84455604371674,61932.75712914403,-19.689997281357304,3419388.291991404,-76.53455332507404,3419235.2229035576,-76.53453452093527,1.8804138775863066e-05,5.499515988225842e-10,0.0
91,91,3357387.5517490893,-56.991076841515635,61924.205707793575,-18.156650992619255,3419311.757456883,-75.14772783413488,3419161.462005549,-75.14772349968553,4.334449357656922e-06,1.2676936745521517e-10,0.0
92,92,3357320.504569795,-57.25042731102597,61916.105163588116,-16.2990387193429,3419236.609733383,-73.54946603036888,3419089.5108052907,-73.5494620623067,3.968062173953513e-06,1.1605610679139324e-10,0.0
93,93,3357254.5837569856,-57.62031270707463,61908.47651433539,-13.5774353721096,3419163.060271321,-71.19774807918424,3419020.664774284,-71.1977489576675,-8.784832630226447e-07,2.569400273223093e-11,0.0
94,94,3357190.3942105677,-57.97951971020396,61901.46831179549,-10.860514192699416,3419091.862522363,-68.84003390290337,3418954.182469551,-68.84001890942454,1.499347882827351e-05,4.385399168304602e-10,0.0
95,95,3357128.25297854,-58.24071897934315,61894.76952491353,-10.267240090316287,3419023.022503454,-68.50795906965944,3418886.0065829824,-68.50796140171587,-2.332056439513508e-06,6.821100308764872e-11,0.0
96,96,3357066.474641032,-58.48100591170038,61888.039901020195,-9.240315517076509,3418954.514542052,-67.72132142877689,3418819.071905962,-67.72131466120481,6.767572074295458e-06,1.9795057684999384e-10,0.0
97,97,3357005.3497222136,-58.501147842173175,61881.44350517739,-10.461971813758028,3418886.793227391,-68.96311965593121,3418748.8669873443,-68.96312039066106,-7.347298520699042e-07,2.1491191095219572e-11,0.0
98,98,3356943.4663263164,-58.426754785719396,61874.36378068392,-11.33580753899835,3418817.830107,-69.76256232471775,3418678.30498324,-69.76256143534556,8.893721883396211e-07,2.6015088551713884e-11,0.0
99,99,3356881.0474053835,-58.28770232429491,61867.020140181434,-12.348008040434365,3418748.067545565,-70.63571036472928,3418606.796126226,-70.63570897420868,1.3905205946684873e-06,4.067506670390252e-11,0.0
100,100,3356818.0017736107,-58.17588767412153,61859.43006297991,-12.660563092357393,3418677.4318365906,-70.83645076647892,3418535.7589369738,-70.83644885057583,1.9159030841819913e-06,5.6044552969010324e-11,0.0
101,101,3356754.7730760705,-58.08095202538552,61851.822311669406,-12.967473379048927,3418606.59538774,-71.04842540443445,3418464.4985374394,-71.04842489631847,5.081159883957298e-07,1.4863866177727538e-11,0.0
102,102,3356691.3615357936,-57.999815775153124,61844.18542704988,-13.201851754976314,3418535.5469628437,-71.20166753012944,3418393.1436280734,-71.20166724035516,2.8977427746212925e-07,8.476914892082325e-12,0.0
103,103,3356627.821910945,-58.08565619107178,61836.523384658554,-11.695258372073248,3418464.3452956034,-69.78091456314502,3418324.783467941,-69.7809130991809,1.4639641108260548e-06,4.282694604989645e-11,0.0
104,104,3356565.2468099487,-58.25806323534341,61829.31757255529,-10.294361327757061,3418394.564382504,-68.55242456310047,3418257.459532053,-68.55242588790134,-1.3248008627897434e-06,3.875661439999033e-11,0.0
105,105,3356503.5630572364,-58.462010079798794,61822.44889937976,-9.104871820992033,3418326.0119566163,-67.56688190079083,3418190.87819232,-67.56688239565119,-4.948603589127742e-07,1.4477259361667852e-11,0.0
106,106,3356442.631025389,-58.52977168855104,61815.81404883172,-9.578240881628904,3418258.4450742207,-68.10801257017994,3418122.2290474847,-68.10801416588947,-1.595709534285561e-06,4.668380553290604e-11,0.0
107,107,3356381.406922088,-58.519991196546364,61808.9301379666,-10.03331133602996,3418190.3370600548,-68.55330253257632,3418053.2304482916,-68.55330923059955,-6.698023227613703e-06,1.9596017896816753e-10,0.0
108,108,3356319.9094040743,-58.4621977702427,61801.87434674989,-10.556816208996256,3418121.783750824,-69.01901397923896,3417983.7457049014,-69.01903194375336,-1.796451439872726e-05,5.255880582024939e-10,0.0
109,109,3356258.08905484,-58.36584097527402,61794.67566404004,-11.6591545139353,3418052.7647188804,-70.02499548920932,3417912.714676142,-70.0250472491607,-5.175995138984035e-05,1.5143731192311845e-09,0.0
110,110,3356195.449931034,-58.20773110231121,61787.28974059736,-13.407279695181035,3417982.7396716313,-71.61501079749225,3417839.50956488,-71.61509595392272,-8.515643047246613e-05,2.4915280613426833e-09,0.0
111,111,3356131.5507992483,-58.00743828453621,61779.57377642894,-15.02210392358598,3417911.1245756773,-73.0295422081222,3417765.06549154,-73.02954192925245,2.7886974862667557e-07,8.159418312345841e-12,0.0
112,112,3356066.566620916,-57.78822259976989,61771.52841283191,-16.448305017598855,3417838.095033748,-74.23652761736875,3417689.62197882,-74.23652731068432,3.06684427187065e-07,8.973442913446796e-12,0.0
113,113,3356000.6545461086,-57.597057435604604,61763.20396032871,-17.393726190420338,3417763.8585064374,-74.99078362602495,3417613.8769279923,-74.99079481884837,-1.1192823421879439e-05,3.2750403717170024e-10,0.0
114,114,3355934.1176911024,-57.28757912911525,61754.75002051587,-19.914697273418465,3417688.8677116185,-77.20227640253371,3417534.463158757,-77.20227645896375,-5.6430039307997504e-08,1.651191521733489e-12,0.0
115,115,3355865.9663047045,-57.28764920070756,61745.699130455156,-18.21958352040006,3417611.6654351596,-75.50723272110763,3417460.650972463,-75.5072299754247,2.7456829201355504e-06,8.034278081166045e-11,0.0
116,116,3355798.6943939505,-57.52001031086438,61737.46381123378,-15.885420714057114,3417536.158205184,-73.4054310249215,3417389.3473491613,-73.40542499814183,6.026779672652083e-06,1.763562491738614e-10,0.0
117,117,3355732.7468326087,-57.998833720271165,61730.00594757708,-11.865534815679348,3417462.752780186,-69.86436853595052,3417323.0240447586,-69.86436689132825,1.6446222730337468e-06,4.812604080626726e-11,0.0
118,118,3355669.233737825,-58.448037465137034,61723.65467546967,-8.609036609338794,3417392.8884132947,-67.05707407447582,3417258.774272267,-67.05706695327535,7.121200468418465e-06,2.0838926574809902e-10,0.0
119,119,3355608.209667866,-58.73626070910552,61717.62167847534,-8.358796491159737,3417325.8313463414,-67.09505720026526,3417191.6412322004,-67.09505694080144,2.5946381754238246e-07,7.592896295650036e-12,0.0
120,120,3355547.357473126,-58.886571279746846,61711.378816274366,-8.501669413911829,3417258.7362894006,-67.38824069365867,3417123.959805969,-67.38824273785576,-2.044197088935107e-06,5.982215199038844e-11,0.0
121,121,3355486.458262275,-58.91884196384912,61704.88978438767,-9.104616005165122,3417191.3480466628,-68.02345796901425,3417055.3011283968,-68.02346029691398,-2.327899736087602e-06,6.812590171774133e-11,0.0
122,122,3355425.1996219726,-58.8797662948724,61698.1249643934,-9.692197444138996,3417123.324586366,-68.5719637390114,3416986.1806579316,-68.57196469511837,-9.561069731489624e-07,2.7981002046805663e-11,0.0
123,123,3355363.5992985805,-58.79431951417245,61691.15332309017,-10.305328528820453,3417054.7526216707,-69.0996480429929,3416916.5533246757,-69.09964895201847,-9.0902557303707e-07,2.6603680799654997e-11,0.0
124,124,3355301.6460765614,-58.771834178969314,61684.006896157196,-9.970825768319528,3416985.6529727187,-68.74265994728884,3416848.1676534973,-68.74265927402303,6.732658164310124e-07,1.9704294232464362e-11,0.0
125,125,3355239.913761777,-58.78482285274732,61676.99655166788,-9.65697659238932,3416916.9103134447,-68.44179944513664,3416780.0267143506,-68.44179964903742,-2.0390078248055943e-07,5.967629782612457e-12,0.0
126,126,3355178.3841732917,-58.82095932585242,61670.08434050381,-9.300536041506609,3416848.4685137956,-68.12149536735903,3416712.2255233387,-68.12149508949369,2.778653396262598e-07,8.132535644956142e-12,0.0
127,127,3355117.0881757173,-58.88904923982475,61663.258842988944,-8.808687814606287,3416780.347018706,-67.69773705443103,3416644.9515461964,-67.69773545535281,1.5990782173957996e-06,4.680258675026036e-11,0.0
128,128,3355056.0878529768,-58.97641032688878,61656.561430274225,-8.307484735731393,3416712.649283251,-67.28389506262018,3416578.081495852,-67.28389233583584,2.7267843307754447e-06,7.981039114966163e-11,0.0
129,129,3354995.3894969,-62.304169542274344,61649.97589401504,64.16744619828314,3416645.365390915,1.8632766560088,3416649.091943371,1.8632758003659546,-8.556428454653542e-07,2.5043334051571248e-11,98.8848
130,130,3354993.2929056766,-60.94156695694106,61653.935761038796,-6.053304125999799,3416647.2286667153,-66.99487108294086,3416513.238994505,-66.99480112781748,6.995512337937271e-05,2.0475589727250937e-09,0.0
131,131,3354934.6689106706,-60.069896533848066,61645.564954916976,-8.540831652598252,3416580.2338655875,-68.61072818644632,3416443.0124082803,-68.61072912067175,-9.342254259081528e-07,2.734497319332159e-11,0.0
132,132,3354874.023199612,-59.500657138696134,61637.59993685495,-9.903543275472762,3416511.623136467,-69.4042004141689,3416372.814733539,-69.4042025138624,-2.099693503510025e-06,6.145972987651792e-11,0.0
133,133,3354812.3065513275,-59.04678049590794,61629.91238262534,-11.708444731919727,3416442.218933953,-70.75522522782767,3416300.7084943266,-70.75521439872682,1.0829100844489403e-05,3.169832449925679e-10,0.0
134,134,3354749.3274712376,-58.58574012698501,61622.13624831654,-14.837077204228205,3416371.4637195542,-73.42281733121321,3416224.6180850808,-73.42281714221463,1.8899858389431756e-07,5.532381650017445e-12,0.0
135,135,3354684.1168358224,-58.06271469188025,61613.92406658952,-18.18510165389648,3416298.040902412,-76.24781634577673,3416145.5453445488,-76.24774151761085,7.482816587867092e-05,2.1904267510102188e-09,0.0
136,136,3354616.72991906,-57.603837427693755,61605.06324183442,-20.074338333416105,3416221.7931608944,-77.67817576110986,3416066.4368334846,-77.67815164895728,2.4112152573252388e-05,7.058455395733783e-10,0.0
