,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
61,61,3254689.8140545227,-62.26587290642114,75552.61376747303,-30.08019662823105,3330242.4278219957,-92.34606953465219,3330057.7356810337,-92.34607142722234,-1.8925701539274087e-06,5.6832953184229315e-11,0.0
62,62,3254612.650316939,-62.240818770050744,75537.43143362916,-31.912614350944427,3330150.0817505685,-94.15343312099517,3329961.774884141,-94.15343330660835,-1.8561317460807913e-07,5.574033191853596e-12,0.0
63,63,3254534.047769856,-62.21058162091062,75521.88054740545,-33.71210082451305,3330055.928317262,-95.92268244542367,3329864.0829596375,-95.92267517885193,7.266571742547967e-06,2.1822427467037392e-10,0.0
64,64,3254454.0437233443,-62.18817301544652,75505.96191873877,-33.50527210362267,3329960.005642083,-95.6934451190692,3329768.6187535664,-95.6934433975257,1.721543497978928e-06,5.170159536861014e-11,0.0
65,65,3254374.1948898262,-62.17234743585378,75490.11730885929,-33.007624979751874,3329864.3121986855,-95.17997241560565,3329673.9522467284,-95.17997954133898,-7.125733333168682e-06,2.1400693987951968e-10,0.0
66,66,3254294.7793063764,-62.16026441045533,75474.35291276795,-33.001719799817536,3329769.132219144,-95.16198421027286,3329578.8082485334,-95.16198640037328,-2.190100417465146e-06,6.577710105673126e-11,0.0
67,67,3254215.396696542,-62.15559776436255,75458.57353620161,-31.92516335237001,3329673.970232744,-94.08076111673256,3329485.808672431,-94.08079919591546,-3.8079182900219166e-05,1.1436956061213102e-09,0.0
68,68,3254136.9066671026,-62.159524070054005,75442.98276644525,-30.43705422008609,3329579.889433548,-92.59657829014009,3329394.696272542,-92.59658271586522,-4.425725137480185e-06,1.3292882163941246e-10,0.0
69,69,3254059.551849025,-62.17775640165879,75427.74100180696,-27.021988986609532,3329487.292850832,-89.19974538826833,3329308.893337749,-89.19976769480854,-2.2306540216732174e-05,6.700051251288097e-10,0.0
70,70,3253984.7646065145,-62.19601033872204,75413.32847662269,-24.764758103422498,3329398.093083137,-86.96076844214454,3329224.171545881,-86.96076881419867,-3.720541315033188e-07,1.1175400403588936e-11,0.0
71,71,3253911.9024231164,-62.21019644712183,75399.22989120679,-23.914568700882825,3329311.132314323,-86.12476514800466,3329138.8827873506,-86.12476182449609,3.3235085652449925e-06,9.98308776611433e-11,0.0
72,72,3253839.724104206,-62.220991554244655,75385.28344829248,-22.982583627504017,3329225.0075524985,-85.20357518174868,3329054.6004019356,-85.20357538107783,-1.9932915051867894e-07,5.987560266948245e-12,0.0
73,73,3253768.293453722,-62.227370235486774,75371.51052339564,-22.405156116689735,3329139.8039771174,-84.63252635217651,3328970.538923545,-84.63252722052857,-8.683520604790829e-07,2.6084702472611038e-11,0.0
74,74,3253697.3217521594,-62.23079580172182,75357.8496977375,-21.79930711833589,3329055.171449897,-84.03010292005771,3328887.1112441337,-84.03010284295306,7.710465865784499e-08,2.3162293006994762e-12,0.0
75,75,3253626.8245763923,-62.232247385701285,75344.31677066158,-21.188712081582057,3328971.141347054,-83.42095946728334,3328804.2994278353,-83.42095975158736,-2.8430402210233297e-07,8.540725033045648e-12,0.0
76,76,3253556.802133943,-62.23490008185635,75330.9182533596,-20.254034166521393,3328887.7203873023,-82.48893424837775,3328722.742520023,-82.48893303098157,1.2173961749795126e-06,3.657247145966497e-11,0.0
77,77,3253487.492889365,-62.23827810885084,75317.73856490606,-19.368612561344285,3328805.2314542714,-81.60689067019513,3328642.0176726994,-81.60689090192318,-2.3172805185822654e-07,6.961639330030594e-12,0.0
78,78,3253418.863962748,-62.24216136810121,75304.76060062122,-18.514360018056568,3328723.6245633694,-80.75652138615777,3328562.111518666,-80.75652331719175,-1.931033978053165e-06,5.801405872435786e-11,0.0
79,79,3253350.893072932,-62.24915422428465,75291.97496712011,-17.31930544368862,3328642.8680400522,-79.56845966797327,3328483.7311160807,-79.56846430338919,-4.635415919551633e-06,1.3926509167576201e-10,0.0
80,80,3253283.8297450505,-62.258096130331005,75279.46983069836,-16.130209813567408,3328563.299575749,-78.38830594389842,3328406.522952354,-78.388317450881,-1.1506982588116443e-05,3.45720467399804e-10,0.0
81,81,3253217.6519564367,-62.2680414480929,75267.25930186128,-14.98922303353462,3328484.911258298,-77.25726448162752,3328330.396705858,-77.25728795817122,-2.3476543702827257e-05,7.053549649416612e-10,0.0
82,82,3253152.324510638,-62.27215147372466,75255.32945970185,-14.763085390113487,3328407.65397034,-77.03523686383815,3328253.5834504063,-77.03528306959197,-4.6205753818640005e-05,1.3882882616996515e-09,0.0
83,83,3253087.172013254,-62.27225593375597,75243.44667401622,-14.545758501081385,3328330.61868727,-76.81801443483735,3328176.982658775,-76.8180140601471,3.7469024505298876e-07,1.1258122600008506e-11,0.0
84,84,3253022.189439536,-62.269479201260566,75231.61123367396,-14.380821930734053,3328253.80067321,-76.65030113199462,3328100.500071384,-76.65030069416389,4.3783073522263294e-07,1.3155574334766691e-11,0.0
85,85,3252957.3365725,-62.26057678207053,75219.81380001594,-15.414952940513912,3328177.150372516,-77.67552972258444,3328021.7993110865,-77.67553170677274,-1.9841883016624706e-06,5.962065218662947e-11,0.0
86,86,3252891.6094562663,-62.245173380261136,75207.86538454273,-17.03691166509869,3328099.474840809,-79.28208504535982,3327940.910671118,-79.28208464570343,3.996563862074254e-07,1.2009119059954402e-11,0.0
87,87,3252824.5628082976,-62.246639918605965,75195.62994786569,-18.516367321018254,3328020.1927561634,-80.76300723962422,3327858.6667319057,-80.76301701832563,-9.778701411278234e-06,2.9384365114523695e-10,0.0
88,88,3252756.169951384,-62.25610568748114,75183.25978776132,-19.25074601212363,3327939.429739145,-81.50685169960477,3327776.416034692,-81.50685275346041,-1.0538556409755984e-06,3.1668462938124625e-11,0.0
89,89,3252687.2560517723,-62.266461883130106,75170.6668346195,-19.507046986917366,3327857.9228863916,-81.77350887004746,3327694.3758094655,-81.77356805605814,-5.918601067378404e-05,1.7785891367919558e-09,0.0
90,90,3252618.1689706827,-62.27695297132103,75157.98034765296,-19.429287926363006,3327776.1493183356,-81.70624089768404,3327612.7368221995,-81.70625523850322,-1.4340819177505182e-05,4.309641869925153e-10,0.0
91,91,3252549.1233772,-62.299635689054156,75145.3196858967,-17.92189488611049,3327694.443063097,-80.22153057516465,3327533.999997661,-80.22153486078605,-4.285621400867967e-06,1.2879271559271759e-10,0.0
92,92,3252481.1656653765,-62.33328728000039,75133.0558628598,-16.071875016686963,3327614.2215282363,-78.40516229668735,3327457.4112027464,-78.40516319312155,-8.964342015360671e-07,2.6940516158613763e-11,0.0
