,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
10,10,3137834.037243816,-75.3435612559941,95443.55591681298,-16.13797535021012,3233277.5931606293,-91.48153660620423,3233094.630087748,-91.48153627477586,3.3142836741717474e-07,1.0251118675365823e-11,0.0
11,11,3137761.5708533823,-75.3300852347299,95424.54077097232,-16.65363297518309,3233186.1116243545,-91.983718209913,3233002.1441884344,-91.9837177102454,4.996675926349781e-07,1.5455219958117514e-11,0.0
12,12,3137688.7801845595,-75.3161985453403,95405.34772208461,-18.921265101624925,3233094.1279066443,-94.23746364696522,3232905.652880154,-94.23756284313276,-9.919616753961691e-05,3.068328562302594e-09,0.0
13,13,3137614.343567905,-75.30689306968601,95385.54677589597,41.10704016343777,3232999.890343801,-34.19985290624824,3232931.490636035,-34.19985486008227,-1.953834029677637e-06,6.043536757078781e-11,79.4448
14,14,3137592.930928965,-75.29283811596905,95372.759559976,-21.817830973400564,3232965.690488941,-97.11066908936961,3232771.469157202,-97.11066264938563,6.439983977202246e-06,1.9920937927855378e-10,0.0
15,15,3137515.8229592424,-75.28128161443158,95352.75686704909,15.570508540291138,3232868.5798262917,-59.71077307414044,3232749.158276587,-59.71077663078904,-3.556648600522294e-06,1.100193187404117e-10,55.6848
16,16,3137472.358754406,-75.26619392105822,95336.51029525486,-23.719816117996405,3232808.869049661,-98.98601003905462,3232610.8970332183,-98.98600640334189,3.635712729987972e-06,1.1246985318662098e-10,0.0
17,17,3137394.8296407075,-75.25096475420382,95315.05340254982,-30.00535880583533,3232709.8830432575,-105.25632356003915,3232499.3704133914,-105.25630630599335,1.725404580099621e-05,5.337679554996993e-10,0.0
18,18,3137311.5272430712,-75.23582363712615,95293.09949388045,-29.262670689947363,3232604.6267369515,-104.4984943270735,3232395.630139242,-104.49810338253155,0.0003909445419481017,1.2094575871310065e-08,0.0
19,19,3137228.917404141,-75.22062898731339,95271.21122942837,-28.97714371641635,3232500.128633569,-104.19777270372974,3232291.733089691,-104.19777117436752,1.5293622226408843e-06,4.7315104852215604e-11,0.0
20,20,3137146.6714315345,-75.20535556427774,95249.25943086039,-28.787721053740157,3232395.9308623946,-103.9930766180179,3232187.9447053038,-103.9930804730393,-3.855021404319814e-06,1.1926971668323876e-10,0.0
21,21,3137064.7119112764,-75.19006300016542,95227.22587064505,-27.650542582948407,3232291.9377819216,-102.84060558311383,3232086.256576877,-102.84059946145862,6.121655204083254e-06,1.8940259380845666e-10,0.0
22,22,3136983.8835795624,-75.17460765702573,95205.21360289793,-27.80419801987173,3232189.09718246,-102.97880567689747,3231983.1395717333,-102.9788050497882,6.271092587439853e-07,1.940323422686799e-11,0.0
23,23,3136903.1357246605,-75.15877878328094,95182.98265275,-30.047166995803966,3232086.1183774103,-105.2059457790849,3231875.706504748,-105.20592688303441,1.8896050491434835e-05,5.846775126098766e-10,0.0
24,24,3136820.702570098,-75.14261812746463,95160.20988042916,-32.03180668601471,3231980.9124505273,-107.17442481347933,3231766.5636210935,-107.17440462019295,2.0193286388803244e-05,6.248374067642218e-10,0.0
25,25,3136736.788272458,-75.12644278083057,95136.94977344904,-32.19784589656922,3231873.738045907,-107.32428867739979,3231659.089478975,-107.3242782545276,1.0422872193771582e-05,3.22523877215403e-10,0.0
26,26,3136652.7636022037,-75.11024676102478,95113.65016544871,-32.38949138699074,3231766.4137676526,-107.49973814801552,3231551.4143058015,-107.4997237031348,1.4444880719111097e-05,4.4699523130484154e-10,0.0
27,27,3136568.607580134,-75.09351349540218,95090.30646381545,-32.468755808735764,3231658.9140439495,-107.56226930413794,3231443.7895015944,-107.56227305112407,-3.7469861240424507e-06,1.1595393168266656e-10,0.0
28,28,3136484.2407564027,-75.07676443167422,95067.1110144957,-30.72061808009936,3231551.3517708983,-105.79738251177358,3231339.757015568,-105.79737281845883,9.693314751757498e-06,2.999781973007426e-10,0.0
29,29,3136401.1300612427,-75.06028161029735,95044.42433683715,-29.209793671364075,3231445.55439808,-104.27007528166143,3231237.014267603,-104.27005519531667,2.008634476169391e-05,6.216301890886426e-10,0.0
30,30,3136319.205112202,-75.04405582192295,95022.07923068234,-27.73736111999657,3231341.2843428846,-102.78141694191953,3231135.721528786,-102.78139715688303,1.978503649979757e-05,6.123245262639863e-10,0.0
31,31,3136238.421317602,-75.02800405812712,95000.08162812545,-26.765528411206265,3231238.5029457277,-101.79353246933339,3231034.915901477,-101.79351178137586,2.0687957530185486e-05,6.402888878845009e-10,0.0
32,32,3136158.3873484777,-75.0121158579835,94978.32208546861,-25.829938012625266,3231136.7094339463,-100.84205387060877,3230935.025346364,-100.84203371172771,2.0158881056886457e-05,6.23933347428594e-10,0.0
33,33,3136079.080632664,-74.99636798857985,94956.7867675706,-25.009745284814585,3231035.8674002346,-100.00611327339443,3230835.8551925165,-100.00609444454312,1.8828851310104255e-05,5.827857605282859e-10,0.0
34,34,3136000.4160606638,-74.98034816347166,94935.44524512615,-26.445193771141092,3230935.86130579,-101.42554193461275,3230733.0102242096,-101.42553964583203,2.2887807205052013e-06,7.084400701828227e-11,0.0
35,35,3135920.6886872286,-74.9640980798368,94913.74707891539,-27.667427998831123,3230834.435766144,-102.63152607866792,3230629.1727167764,-102.63152328925207,2.789415844972609e-06,8.634280494120804e-11,0.0
36,36,3135840.06079349,-74.9476218244355,94891.743449365,-28.936603275059905,3230731.804242855,-103.88422509949541,3230524.035795739,-103.88422201666981,3.0828256001314003e-06,9.542803476997014e-11,0.0
37,37,3135758.481358066,-74.9305330918138,94869.43866277188,-32.73246840966076,3230627.9200208383,-107.66300150147455,3230412.5940447934,-107.66297454340383,2.695807071972922e-05,8.345085940237458e-10,0.0
38,38,3135673.9509165906,-74.91270502105084,94846.30612970436,-37.28413502943034,3230520.257046295,-112.19684005048117,3230295.863414097,-112.19679214712232,4.790335884763408e-05,1.4829402900886317e-09,0.0
39,39,3135585.9049908896,-74.8942590309085,94822.15526325801,-40.86252100444383,3230408.0602541477,-115.75678003535234,3230176.546735177,-115.75673893559724,4.109975509436481e-05,1.272368692538041e-09,0.0
40,40,3135495.14693546,-74.87570076454644,94797.15657975219,-41.448028146369694,3230292.303515212,-116.32372891091613,3230059.6560887103,-116.32369759073481,3.132018132134817e-05,9.696471476094619e-10,0.0
41,41,3135403.9845695915,-74.85710738216338,94771.99524802972,-41.612616325549936,3230175.9798176214,-116.46972370771331,3229943.04039277,-116.46970114391297,2.2563800342823015e-05,6.985819892377791e-10,0.0
42,42,3135312.7211039686,-74.83827843735986,94746.78901250873,-42.70498538608477,3230059.5101164775,-117.54326382344463,3229824.4236182426,-117.54323441162705,2.9411817578761656e-05,9.106320877285577e-10,0.0
43,43,3135220.6931595393,-74.8198437817305,94721.27372252685,-40.72942513478969,3229941.966882066,-115.54926891652019,3229710.868361129,-115.54925202019513,1.6896325064408302e-05,5.231528688814829e-10,0.0
44,44,3135130.1381678213,-74.8018970565878,94696.27946222424,-38.54728252497749,3229826.4176300457,-113.3491795815653,3229599.7192881834,-113.34916228055954,1.7301005755143706e-05,5.357012403678595e-10,0.0
45,45,3135041.135836617,-74.78459073288262,94671.93263114784,-35.31387556066472,3229713.068467765,-110.09846629354735,3229492.8715378167,-110.09846365498379,2.6385635578662914e-06,8.170210193434683e-11,0.0
46,46,3134954.503244104,-74.76756915408944,94648.46676000608,-32.656539151565326,3229602.97000411,-107.42410830565477,3229388.1218118486,-107.42408395605162,2.4349603151563315e-05,7.540005175315368e-10,0.0
47,47,3134870.1135315024,-74.75055572222846,94625.43238865145,-32.512538751241145,3229495.545920154,-107.26309447346961,3229281.0197493965,-107.26307628396899,1.818950062215663e-05,5.632678144427392e-10,0.0
48,48,3134785.8573097438,-74.7335622276426,94602.42553412612,-32.29244184433433,3229388.28284387,-107.02600407197693,3229174.2308501056,-107.02598969265819,1.4379318741930547e-05,4.4529398892623634e-10,0.0
49,49,3134701.8011520505,-74.71659135435588,94579.45570212672,-32.015677891401374,3229281.2568541775,-106.73226924575727,3229067.7923329216,-106.7322520101443,1.7235612972399394e-05,5.337643580392931e-10,0.0
50,50,3134617.99722612,-74.69966108724685,94556.52737604732,-31.745423733811172,3229174.5246021673,-106.44508482105803,3228961.634433118,-106.44508422818035,5.928776829478011e-07,1.8361248911273847e-11,0.0
51,51,3134534.4153221,-74.6827824836064,94533.66419583916,-31.57394799210943,3229068.079517939,-106.25673047571584,3228855.566057597,-106.25672986637801,6.093378317473253e-07,1.8871634834113102e-11,0.0
52,52,3134450.9419114455,-74.66584177398698,94510.88087662739,-31.720050642643947,3228961.8227880727,-106.38589241663092,3228749.0510177626,-106.38587789330631,1.4523324608717303e-05,4.4981274107194173e-10,0.0
53,53,3134367.401953821,-74.64886091752138,94488.03495635859,-32.33806703946886,3228855.4369101794,-106.98692795699023,3228641.4630550873,-106.98692713538185,8.216083813294972e-07,2.544749519979385e-11,0.0
54,54,3134283.3004199006,-74.63190655754899,94465.1495631436,-32.58907434907151,3228748.449983044,-107.2209809066205,3228534.008039507,-107.22096263058484,1.82760356608469e-05,5.660784620926087e-10,0.0
55,55,3134198.932741832,-74.61521017117548,94442.29627858145,-31.576188431443892,3228641.2290204135,-106.19139860261937,3228428.8462249413,-106.19139686971903,1.7329003441091118e-06,5.367627495137217e-11,0.0
56,56,3134115.259034605,-74.5987514576712,94419.77858893854,-30.533326244883924,3228535.0376235438,-105.13207770255512,3228324.773481333,-105.13206450780854,1.3194746586009387e-05,4.0871806623658096e-10,0.0
57,57,3134032.3205023776,-74.58250662150625,94397.58505665838,-29.63498871607249,3228429.905559036,-104.21749533757874,3228221.470581066,-104.21748263249174,1.2705087002018445e-05,3.935630537681662e-10,0.0
58,58,3133950.001417345,-74.5663479414769,94375.6866590586,-29.352988605164303,3228325.6880764035,-103.9193365466412,3228117.849404185,-103.91933567170054,8.749406674724014e-07,2.7103739958994666e-11,0.0
59,59,3133867.8553298768,-74.55027599456085,94353.91341085502,-28.96985192361087,3228221.7687407318,-103.52012791817172,3228014.7284852494,-103.520127564203,3.539687298825811e-07,1.0965524003314614e-11,0.0
60,60,3133785.9831803665,-74.53427876832961,94332.26543280124,-28.704870519835573,3228118.2486131676,-103.23914928816518,3227911.7703149375,-103.23914894182235,3.463428299710358e-07,1.0729625052212756e-11,0.0
61,61,3133704.283101025,-74.51812014173053,94310.72636320049,-30.21669995928681,3228015.0094642257,-104.73482010101735,3227805.5398273664,-104.73481675842777,3.3425895793470772e-06,1.0355610144735826e-10,0.0
62,62,3133621.3071252243,-74.50170359012226,94288.96752224297,-32.07401539544036,3227910.2746474673,-106.57571898556262,3227697.1232156693,-106.5757128125988,6.172963821882149e-06,1.9124978541146974e-10,0.0
63,63,3133536.849805343,-74.48502047876542,94266.84912931192,-33.85186733323422,3227803.6989346547,-108.33688781199965,3227587.025166255,-108.3368805879727,7.224026944641082e-06,2.2382129089978506e-10,0.0
64,64,3133450.9955686475,-74.46837705553294,94244.36648541923,-33.62896271389527,3227695.3620540667,-108.0973397694282,3227479.167376795,-108.09733750252053,2.2669076713555114e-06,7.02377166139229e-11,0.0
65,65,3133365.3321636105,-74.45177322433614,94221.93255295373,-33.16380543984879,3227587.264716564,-107.61557866418492,3227372.03356004,-107.6155778602697,8.039152277206085e-07,2.4909282827050716e-11,0.0
66,66,3133280.0986149292,-74.43513511238265,94199.55052377455,-33.18918478695251,3227479.649138704,-107.62431989933516,3227264.4004984153,-107.62432038923725,-4.899020922266573e-07,1.5180103996158397e-11,0.0
67,67,3133194.905401887,-74.41860717463469,94177.11941642793,-32.1362849479324,3227372.0248183147,-106.55489212256708,3227158.9150349963,-106.55489119561389,9.269531915379048e-07,2.8723506215306803e-11,0.0
68,68,3133110.6305158073,-74.40231204962815,94154.83941131197,-30.770332871961035,3227265.469927119,-105.17264492158918,3227055.124638207,-105.17264399072155,9.30867628312626e-07,2.884573062311689e-11,0.0
69,69,3133027.4244300155,-74.38659305696434,94132.87285311289,-27.257701648264817,3227160.2972831284,-101.64429470522916,3226957.0086983717,-101.64429005142301,4.653806144006012e-06,1.4421655235757774e-10,0.0
70,70,3132946.9196249773,-74.37108819414058,94111.73336809974,-25.00701998678621,3227058.652993077,-99.3781081809268,3226859.896803428,-99.37808146793395,2.6712992848842987e-05,8.278324347240873e-10,0.0
71,71,3132868.353176826,-74.3556928907035,94090.92173478307,-24.150514801887134,3226959.274911609,-98.50620769259064,3226762.262511481,-98.50619243551046,1.5257080178798788e-05,4.728293855440024e-10,0.0
72,72,3132790.492291264,-74.34042972255762,94070.27642790962,-23.209673621767575,3226860.7687191735,-97.5501033443252,3226665.668524352,-97.55009147711098,1.186721421220227e-05,3.677856781991762e-10,0.0
73,73,3132713.3967636432,-74.32525563844656,94049.82186405292,-22.62948341579359,3226763.2186276964,-96.95473905424015,3226569.309159919,-96.95472872303799,1.0331202162205955e-05,3.201915462617421e-10,0.0
74,74,3132636.7667692984,-74.31018290823582,94029.4971296749,-22.017484902924274,3226666.2638989734,-96.3276678111601,3226473.6085730726,-96.32765808980912,9.721350977542897e-06,3.0129956593205244e-10,0.0
75,75,3132560.6188567076,-74.29521679399238,94009.31738417619,-21.398166085353427,3226569.9362408835,-95.6933828793458,3226378.5494843195,-95.69337368477136,9.194574445814396e-06,2.849812662957355e-10,0.0
76,76,3132484.9534412995,-74.28041706935853,93989.28942589933,-20.453465756151186,3226474.242867199,-94.73388282550972,3226284.7751107416,-94.73387363180518,9.19370454255386e-06,2.8496258648582214e-10,0.0
77,77,3132410.014484508,-74.26577001550419,93969.4945090591,-19.560484956825,3226379.508993567,-93.8262549723292,3226191.856492395,-93.82624619966373,8.772665466949547e-06,2.7192014167711126e-10,0.0
78,78,3132335.767487612,-74.25126766349565,93949.91525975504,-18.700438379583638,3226285.6827473673,-92.9517060430793,3226099.7793438737,-92.95169745059684,8.592482458880113e-06,2.663427372549419e-10,0.0
79,79,3132262.1898433683,-74.23697196363202,93930.54120654828,-17.502091266067307,3226192.7310499167,-91.73906322969933,3226009.2529326705,-91.73905401630327,9.21339605497451e-06,2.855973226548833e-10,0.0
80,80,3132189.5357075143,-74.22290340361396,93911.45628838605,-16.293068116100155,3226100.9919959004,-90.51597151971411,3225919.9600615483,-90.51596283260733,8.687106785032483e-06,2.6929083463269624e-10,0.0
81,81,3132117.788544937,-74.20905265449835,93892.68748813086,-15.145188880309279,3226010.476033068,-89.35424153480763,3225831.767558636,-89.35423289705068,8.637756948814967e-06,2.677683639823588e-10,0.0
82,82,3132046.900057181,-74.1952456393214,93874.22174298979,-14.923532650113561,3225921.1218001707,-89.11877828943496,3225742.8842431707,-89.1187787107192,-4.212842412698592e-07,1.3060068839575278e-11,0.0
83,83,3131976.1793559,-74.18147973517755,93855.8236655604,-14.710528886607216,3225832.00302146,-88.89200862178477,3225654.2190039363,-88.89200890203938,-2.802546106295267e-07,8.688302948853202e-12,0.0
84,84,3131905.6232517813,-74.1677460421768,93837.48776077668,-14.547816620106225,3225743.111012558,-88.71556266228302,3225565.679886904,-88.71556299179792,-3.295149042514822e-07,1.0215724525660125e-11,0.0
85,85,3131835.193798568,-74.15390565879062,93819.20165099805,-15.587142921649951,3225654.395449566,-89.74104858044058,3225474.9133525514,-89.74104843428358,1.4615699228670564e-07,4.531332477014692e-12,0.0
86,86,3131763.8859011754,-74.1398362705885,93800.76849995652,-17.273802629493616,3225564.654401132,-91.41363890008212,3225381.8271286283,-91.41363360360265,5.2964794718945996e-06,1.6421247950695344e-10,0.0
87,87,3131691.233549936,-74.1255432409564,93782.00721759224,-18.813465489996066,3225473.2407675283,-92.93900873095247,3225287.3627563403,-92.93900245707482,6.273877644957793e-06,1.9452150891746025e-10,0.0
88,88,3131617.3759397618,-74.11111657595954,93762.92582530937,-19.60160920596214,3225380.301765071,-93.71272578192168,3225192.876315601,-93.71272368822247,2.093699208671751e-06,6.491702322819071e-11,0.0
89,89,3131542.9303528965,-74.09664535947837,93743.65868848641,-19.879151979888913,3225286.589041383,-93.97579733936729,3225098.6374456724,-93.97579837124795,-1.0318806573650363e-06,3.1995320868148754e-11,0.0
90,90,3131468.284297581,-74.08221065984857,93724.32894543112,-19.828917532943336,3225192.6132430118,-93.9111281927919,3225004.7909861812,-93.91112863784656,-4.450546526868493e-07,1.3800123768211676e-11,0.0
91,91,3131393.6556495726,-74.06807063231187,93705.04646480115,-18.288158386505724,3225098.702114374,-92.3562290188176,3224913.9896553783,-92.35622997675091,-9.57933309564396e-07,2.9704150642069155e-11,0.0
92,92,3131320.182043309,-74.05429060619859,93686.16384108852,-16.381772925937774,3225006.345884397,-90.43606353213636,3224825.473757426,-90.43606343911961,9.301675163442269e-08,2.884396454672123e-12,0.0
93,93,3131248.1236421787,-74.04099055869278,93667.78617877926,-13.628973850382831,3224915.909820958,-87.66996440907562,3224740.5698944917,-87.66996205737814,2.3516974749782094e-06,7.292671841366615e-11,0.0
94,94,3131178.1424712124,-74.02801093761965,93650.09738768838,-10.925806940673812,3224828.2398589007,-84.95381787829346,3224658.3322453885,-84.95379563374445,2.2244549015226767e-05,6.898265404675441e-10,0.0
95,95,3131110.4086033395,-74.01513472973838,93632.87745992756,-10.333289912113116,3224743.286063267,-84.3484246418515,3224574.5892205494,-84.34841807559133,6.566260168483495e-06,2.0363182760398495e-10,0.0
96,96,3131043.130043922,-74.0024353543475,93615.80760126912,-9.325097007388296,3224658.9376451913,-83.32753236173579,3224492.2825810025,-83.32753182714805,5.345877411855326e-07,1.657897412480792e-11,0.0
97,97,3130976.629143265,-73.9895245526055,93598.98097009897,-10.53541822264488,3224575.610113364,-84.52494277525038,3224406.560228434,-84.5249421549961,6.20254283489885e-07,1.9236230664595314e-11,0.0
98,98,3130909.211642632,-73.97646241727213,93581.87352857739,-11.412774501182113,3224491.085171209,-85.38923691845424,3224320.306697408,-85.38923688232899,3.6125257452113146e-08,1.1203991544225753e-12,0.0
99,99,3130841.1326165707,-73.96322772911545,93564.56331775608,-12.421387591523066,3224405.695934327,-86.38461532063852,3224232.9267041483,-86.38461485784501,4.6279350840450206e-07,1.4353600342316938e-11,0.0
100,100,3130772.288553455,-73.9499400101898,93547.02276601401,-12.730218505450315,3224319.311319469,-86.68015851564012,3224145.9510010607,-86.68015989288688,-1.3772467610806416e-06,4.271663820470107e-11,0.0
101,101,3130703.217983148,-73.93660171637758,93529.41317642799,-13.031298562852198,3224232.631159576,-86.96790027922978,3224058.6953577786,-86.96790151810274,-1.238872954445469e-06,3.842588090065741e-11,0.0
102,102,3130633.9240135895,-73.92322185200312,93511.7392444684,-13.256350930921016,3224145.663258058,-87.17957278292414,3223971.3041113266,-87.17957394849509,-1.1655709499791556e-06,3.615326688834906e-11,0.0
103,103,3130564.4697984345,-73.9101016002182,93494.01388567507,-11.740755423401284,3224058.4836841095,-85.65085702361948,3223887.1819690857,-85.6508580003865,-9.767670263727268e-07,3.0297804210882376e-11,0.0
104,104,3130496.188144912,-73.89722468105403,93476.64468119704,-10.33487106982765,3223972.832826109,-84.23209575088168,3223804.368633638,-84.23209672002122,-9.691395348454535e-07,3.006198342166181e-11,0.0
105,105,3130428.988097623,-73.88455751050671,93459.61263176623,-9.142039805316418,3223888.600729389,-83.02659731582312,3223722.547534102,-83.02659797109663,-6.55273510119514e-07,2.0326610012413984e-11,0.0
106,106,3130362.702281064,-73.87181246897819,93442.8718503542,-9.61881314422037,3223805.574131418,-83.49062561319856,3223638.5928786676,-83.49062713701278,-1.5238142196949411e-06,4.727000796743145e-11,0.0
107,107,3130296.051647645,-73.85899035977587,93426.03185663615,-10.075394000984002,3223722.083504281,-83.93438436075988,3223554.214733615,-83.93438630504534,-1.9442854579665436e-06,6.031496070641435e-11,0.0
108,108,3130229.058410829,-73.84608248020558,93409.09070714685,-10.598832659080884,3223638.149117976,-84.44491513928646,3223469.2592854872,-84.44491734961048,-2.2103240127080426e-06,6.856972519098823e-11,0.0
109,109,3130161.6681783204,-73.83304405992268,93392.03602230584,-11.693538041981649,3223553.7042006264,-85.52658210190434,3223382.6510366052,-85.5265819192864,1.826179385489013e-07,5.665412962689159e-12,0.0
110,110,3130093.380259912,-73.81977736485565,93374.79735879491,-13.462509218865893,3223468.177618707,-87.28228658372154,3223293.613050413,-87.2822817103006,4.8734209485701285e-06,1.511938263656376e-10,0.0
111,111,3130023.6685754643,-73.80626465429357,93357.22676153271,-15.115600047457681,3223380.8953369968,-88.92186470175125,3223203.051613597,-88.92185869766399,6.004087254041224e-06,1.862770405058863e-10,0.0
112,112,3129952.6755755595,-73.79252268825034,93339.29790273955,-16.59368050407178,3223291.973478299,-90.38620319232213,3223111.2010773555,-90.38619775138795,5.440934174316681e-06,1.6881000483315615e-10,0.0
113,113,3129880.5502215237,-73.77864030917354,93321.03705902402,-17.56614912274094,3223201.5872805477,-91.34478943191448,3223018.897704967,-91.34478614898399,3.2829304927872727e-06,1.0185886577100021e-10,0.0
114,114,3129807.6712479275,-73.7642936606821,93302.57124647129,-19.91738488063028,3223110.2424943987,-93.68167854131238,3222922.8791452157,-93.68167064152658,7.899785799736492e-06,2.4511246765642975e-10,0.0
115,115,3129733.0934358165,-73.75030681624155,93283.46738794087,-18.4568369580081,3223016.560823757,-92.20714377424964,3222832.146536004,-92.20714397914708,-2.048974323543007e-07,6.357682405971114e-12,0.0
116,116,3129659.5253117825,-73.73679407972811,93264.82836799545,-16.075597045066868,3222924.353679778,-89.81239112479498,3222744.728896381,-89.81239227252081,-1.1477258254899425e-06,3.561330238783689e-11,0.0
117,117,3129587.7095911917,-73.72402104538246,93246.83169631373,-11.978059031722395,3222834.5412875055,-85.70208007710485,3222663.1371284574,-85.70207897108048,1.1060243707561312e-06,3.432019803787653e-11,0.0
118,118,3129518.9424962876,-73.7115960291814,93229.89671224692,-8.740743611271506,3222748.8392085345,-82.4523396404529,3222583.9345892277,-82.4522796664387,5.9974014206432e-05,1.8610535962371047e-09,0.0
119,119,3129452.9056854327,-73.69920107104835,93213.48124343545,-8.49195371384527,3222666.386928868,-82.19115478489363,3222502.004594896,-82.19117918703705,-2.4402143424140377e-05,7.572421487820919e-10,0.0
120,120,3129387.075936564,-73.6867668192299,93197.11981311736,-8.637415690658655,3222584.195749681,-82.32418250988856,3222419.547383756,-82.32418341515586,-9.052672993448141e-07,2.8092782023985356e-11,0.0
121,121,3129321.161421241,-73.67423148644282,93180.71014502512,-9.235576392105676,3222501.871566266,-82.90980787854849,3222336.051950875,-82.90980751207098,3.664775078959792e-07,1.1373038130957988e-11,0.0
122,122,3129254.794299656,-73.66159601252974,93164.16745909784,-9.81647195493842,3222418.9617587538,-83.47806796746816,3222252.005621063,-83.4780697231181,-1.75564993298849e-06,5.448518396220542e-11,0.0
123,123,3129187.9910226665,-73.64885372148979,93147.49266636436,-10.421664010926504,3222335.4836890306,-84.07051773241629,3222167.3426518487,-84.07051944965497,-1.7172386748143253e-06,5.329452173644822e-11,0.0
124,124,3129120.737482214,-73.63616975375066,93130.67568736688,-10.078539212194825,3222251.413169581,-83.71470896594549,3222083.9837512095,-83.71470940578729,-4.3984179853850947e-07,1.3650848356424203e-11,0.0
125,125,3129053.7572834045,-73.62354262120726,93113.94117677076,-9.757341750305885,3222167.698460175,-83.38088437151315,3222000.936690653,-83.38088515028358,-7.787704277006924e-07,2.4170397309088762e-11,0.0
126,126,3128987.0290814764,-73.61097766210754,93097.28849354867,-9.393917589709138,3222084.317575025,-83.00489525181668,3221918.3077836283,-83.00489614484832,-8.930316397481874e-07,2.7717389282986127e-11,0.0
127,127,3128920.5876222337,-73.59850759642316,93080.72505664616,-8.891951333963826,3222001.31267888,-82.49045893038699,3221836.3317600926,-82.49045985704288,-9.26655886246408e-07,2.8761730604117153e-11,0.0
128,128,3128854.528233241,-73.58613356122446,93064.29398578231,-8.38600910958009,3221918.822219023,-81.97214267080454,3221754.877932826,-81.97214352618903,-8.553844850212045e-07,2.655026584673147e-11,0.0
129,129,3128788.853293386,-73.57978332422665,93047.99678211099,62.63495868940448,3221836.850075497,-10.944824634822176,3221814.9604260474,-10.944824814330786,-1.7950861064264245e-07,5.57166109312822e-12,98.8848
130,130,3128785.3587336545,-73.56749217037265,93040.54651702818,-5.183577950024575,3221825.9052506825,-78.75107012039722,3221668.4031670657,-78.751013496425,5.662397221328774e-05,1.7575977762833524e-09,0.0
131,131,3128722.640424005,-73.55501302708714,93024.51381318088,-8.229828016039528,3221747.154237186,-81.78484104312668,3221583.5845556604,-81.78484048275277,5.603739055004553e-07,1.7394361834561724e-11,0.0
132,132,3128657.2666162094,-73.54241502582134,93008.10278049379,-9.968955944196258,3221665.3693967033,-83.5113709700176,3221498.346652224,-83.51137350918725,-2.5391696567567124e-06,7.881952382174628e-11,0.0
133,133,3128590.341227536,-73.52960220617918,92991.51679565792,-11.556409415962564,3221581.858023194,-85.08601162214174,3221411.6860032068,-85.08600836526603,3.2568757148965233e-06,1.0110088471608286e-10,0.0
134,134,3128522.1521385736,-73.51642056485245,92974.6198762554,-14.728395775550231,3221496.772014829,-88.24481634040268,3221320.282382907,-88.24481558147818,7.589245001327072e-07,2.3559423888496675e-11,0.0
135,135,3128451.3491074326,-73.50274981577566,92957.1780918146,-18.029797465834754,3221408.5271992474,-91.53254728161042,3221225.462105008,-91.53254695795476,3.236556551655667e-07,1.0047593966119468e-11,0.0
136,136,3128377.978464639,-73.4888176436032,92939.01618765057,-19.843106642823997,3221316.9946522894,-93.3319242864272,3221130.330801288,-93.3319267150946,-2.4286674005224995e-06,7.539798614476876e-11,0.0
