,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
0,0,2844117.2983842567,-74.28021141473472,92126.58969885865,654.4096536777863,2936243.888083115,580.1294422630516,2937404.1475027693,580.1299773911014,0.0005351280498189226,1.821771955601891e-08,914.4144000000001
1,1,2844639.752578855,-74.30731984516223,92184.26548165132,508.8699107279936,2936824.0180605063,434.5625908828314,2937693.1432541315,434.5626027425751,1.185974372219789e-05,4.037094122451692e-10,717.5952000000001
2,2,2845029.1228113724,-74.34337495169463,92229.45785187649,625.3379196685387,2937258.580663249,550.9945447168441,2938360.569780006,550.9945720401593,2.7323315180183272e-05,9.298829919375402e-10,862.7903999999999
3,3,2845520.7694107587,-74.34908658948979,92288.80582453043,187.84928085390519,2937809.575235289,113.5001942644154,2938036.575737206,113.50030765216798,0.00011338775257740963,3.8593036422277556e-09,281.5344
4,4,2845623.4104969893,-74.35109261898283,92299.66504595174,137.22539803724024,2937923.075542941,62.87430541825741,2938048.824179686,62.87433132668957,2.5908432164101214e-05,8.818244254785297e-10,210.94559999999998
5,5,2845681.9265751354,-74.34497776688211,92304.02329913233,21.748157133291937,2937985.949874268,-52.59682063359017,2937880.7562207617,-52.59683287283406,-1.2239243886824624e-05,4.166011115634582e-10,56.4192
6,6,2845638.1578606474,-74.33592586349634,92295.19518074788,-19.26284720011633,2937933.353041395,-93.59877306361267,2937746.1554954825,-93.59877284895629,2.1465638155859779e-07,7.306838991416999e-12,0.0
7,7,2845558.3095913082,-74.32693832324678,92281.44467723786,-18.007636679990114,2937839.754268546,-92.33457500323689,2937655.085130923,-92.33456262014806,1.2383088829892586e-05,4.2152970553180876e-10,0.0
8,8,2845479.7212910973,-74.31802519374804,92267.69841482863,-17.232547954429887,2937747.419705926,-91.55057314817793,2937564.3185656234,-91.55056715430692,5.993871013743046e-06,2.0404220516505252e-10,0.0
9,9,2845401.8301238837,-74.30919271142339,92254.03901488813,-16.531504102877868,2937655.8691387717,-90.84069681430125,2937474.1877484582,-90.84069349896163,3.315339625942215e-06,1.1286361731346434e-10,0.0
10,10,2845324.5473718764,-74.3004683935602,92240.48107339625,-15.740341505230552,2937565.0284452727,-90.04080989879074,2937384.9468314284,-90.04080394562334,5.953167402594772e-06,2.0266895590298723e-10,0.0
11,11,2845247.9224912887,-74.29164191677923,92227.06515003857,-16.244575476677245,2937474.987641327,-90.53621739345647,2937293.9152189395,-90.53620499419048,1.2399265983731311e-05,4.2213228711935343e-10,0.0
12,12,2845170.964655861,-74.28243004932186,92213.48678047226,-18.43950724444167,2937384.451436333,-92.72193729376353,2937199.007565332,-92.72193370712921,3.5866343210955165e-06,1.2211070178961102e-10,0.0
13,13,2845092.3959263875,-74.27747360060562,92199.33357623848,41.56588015938416,2937291.7295026258,-32.71159344122146,2937226.306314544,-32.71159464074299,-1.1995215274396287e-06,4.083858042742089e-11,79.4448
14,14,2845067.0011839275,-74.26809752673732,92192.01672405744,-21.441357180766534,2937259.017907985,-95.70945470750385,2937067.5989995147,-95.70945376297459,9.445292619147949e-07,3.2158921443842155e-11,0.0
15,15,2844985.6432889355,-74.26105324374579,92177.66516528642,16.01713668909446,2937163.308454222,-58.243916554651335,2937046.8206308214,-58.243906845804304,9.708847031220103e-06,3.305649390068228e-10,55.6848
16,16,2844938.040518748,-74.2507080207022,92167.02402862793,-23.95445180008133,2937105.0645473762,-98.20515982078354,2936908.6542337635,-98.20515379216522,6.0286183156677e-06,2.0527088259885158e-10,0.0
17,17,2844855.5602890295,-74.24024974622087,92151.29910455456,-29.66912803006441,2937006.859393584,-103.90937777628528,2936799.0406371104,-103.90937869763002,-9.213447356160032e-07,3.137241339523614e-11,0.0
18,18,2844767.8138078735,-74.22986957622291,92135.13620701314,-28.9727007277052,2936902.9500148864,-103.20257030392811,2936696.5450793426,-103.20236524008214,0.00020506384596785665,6.982806797367493e-09,0.0
19,19,2844680.703735018,-74.21942424263882,92119.04391462814,-28.61027244321111,2936799.7476496464,-102.82969668584994,2936594.0882419515,-102.82971100881696,-1.4322967018642885e-05,4.877407836510903e-10,0.0
20,20,2844594.048058571,-74.20888750216601,92102.86988006668,-28.311538884497434,2936696.9179386375,-102.52042638666344,2936491.8770881477,-102.52042410336435,2.283299096461633e-06,7.775601609107032e-11,0.0
21,21,2844507.8087716806,-74.19831205785148,92086.58874285348,-27.01604434055838,2936594.397514534,-101.21435639840986,2936391.96880928,-101.21434885589406,7.542515803038441e-06,2.5686338483267833e-10,0.0
22,22,2844422.8926702617,-74.18757271885598,92070.29049541672,-27.108304117640444,2936493.1831656783,-101.29587683649642,2936290.5914155548,-101.29587328713387,3.5493625460958356e-06,1.2087913084871905e-10,0.0
23,23,2844338.1201584064,-74.17648029801451,92053.76713398455,-29.296684379488163,2936391.887292391,-103.47316467750267,2936184.9409803194,-103.4731473941356,1.728336707174094e-05,5.886334620996473e-10,0.0
24,24,2844251.688112144,-74.16507323094848,92036.72603285297,-31.236672919073712,2936288.414144997,-105.40174615002219,2936077.6106669945,-105.40173185244203,1.4297580165134605e-05,4.869619288397011e-10,0.0
25,25,2844163.794955744,-74.15364255092732,92019.2174574008,-31.40806381322711,2936183.0124131446,-105.56170636415442,2935971.8889963357,-105.56171044474468,-4.080590258581651e-06,1.3898601256623762e-10,0.0
26,26,2844075.7911690264,-74.14218275519555,92001.65953367348,-31.604130939485803,2936077.4507027,-105.74631369468135,2935865.958072642,-105.74631636310369,-2.66842233997977e-06,9.089046905028167e-11,0.0
27,27,2843987.6566090845,-74.13070482671301,91984.04777725245,-31.68864966653552,2935971.7043863367,-105.81935449324854,2935760.0656756065,-105.8193562370725,-1.743823958122448e-06,5.939940319070802e-11,0.0
28,28,2843899.485231985,-74.1195168997623,91966.39979811483,-30.003837289334765,2935865.8850300997,-104.12335418909707,2935657.6383297155,-104.12334619509056,7.994006509193241e-06,2.7230717931201084e-10,0.0
29,29,2843812.6037147394,-74.10857190676857,91949.15796916527,-28.543829802421133,2935761.7616839046,-102.6524017091897,2935556.4568884973,-102.65239369822666,8.010963043147967e-06,2.728941909582307e-10,0.0
30,30,2843726.8493306623,-74.09785071120376,91932.25995954403,-27.111812577854415,2935659.1092902063,-101.20966328905817,2935456.6899706475,-101.20965626975521,7.0193029557685804e-06,2.3912132581451126e-10,0.0
31,31,2843642.2185044563,-74.08727955680727,91915.68112948013,-26.170134232644696,2935557.8996339366,-100.25741378945197,2935357.3848114903,-100.25740865664557,5.132806407459611e-06,1.7486137919758763e-10,0.0
32,32,2843558.3267288962,-74.07684925679126,91899.31549638385,-25.26133687829197,2935457.64222528,-99.33818613508323,2935258.965859729,-99.3381794160232,6.719060039017677e-06,2.2890859434099995e-10,0.0
33,33,2843475.153969198,-74.0665393347761,91883.15007666573,-24.46302999239014,2935358.304045864,-98.52956932716623,2935161.244916384,-98.52956015244126,9.174724965532732e-06,3.125799300267777e-10,0.0
34,34,2843392.618548372,-74.05598788695542,91867.15593733982,-25.866247112910283,2935259.7744857115,-99.92223499986571,2935059.9300167216,-99.92223398992792,1.0099377902861306e-06,3.440944356732017e-11,0.0
35,35,2843309.040594674,-74.04523218557654,91850.81165704722,-27.063859248138066,2935159.8522517215,-101.10909143371461,2934957.634071306,-101.10908898198977,2.4517248391475732e-06,8.35352718787493e-11,0.0
36,36,2843224.5767120644,-74.0342757470549,91834.16645067497,-28.311646288401466,2935058.7431627396,-102.34592203545637,2934854.051330896,-102.34590980783105,1.222762531938315e-05,4.1663486856657057e-10,0.0
37,37,2843139.173864369,-74.02278276158499,91817.22338856275,-32.03736821294415,2934956.3972529317,-106.06015097452914,2934744.276956465,-106.06014549219981,5.48232932828796e-06,1.8680773556098452e-10,0.0
38,38,2843050.847045746,-74.01064655436002,91799.49006169349,-36.54322147202105,2934850.3371074395,-110.55386802638108,2934629.2293822677,-110.55385714536533,1.0881015754193868e-05,3.7077991472484227e-10,0.0
39,39,2842958.9895333718,-73.99797110892456,91780.79371692262,-40.07078758048889,2934739.783250294,-114.06875868941344,2934511.6457405374,-114.0687510673888,7.622024639886149e-06,2.5973741324044724e-10,0.0
40,40,2842864.4257014855,-73.98519748739973,91761.28879774136,-40.6698748500461,2934625.714499227,-114.65507233744583,2934396.4043545583,-114.65507233096287,6.482963499365724e-09,2.2093005190931928e-13,0.0
41,41,2842769.441945292,-73.97239029615612,91741.61748160355,-40.85004411553051,2934511.059426896,-114.82243441168663,2934281.4145755963,-114.8224168876186,1.7524068027796602e-05,5.972183833748345e-10,0.0
42,42,2842674.3503917274,-73.95937724529887,91721.8866182808,-41.843476619964,2934396.237010008,-115.80285386526288,2934164.631300128,-115.80285601504147,-2.149778595139651e-06,7.326714296147331e-11,0.0
43,43,2842578.576090338,-73.94670931934091,91701.8580636549,-39.94172314289031,2934280.434153993,-113.88843246223122,2934052.6572555625,-113.88846596842632,-3.350619509490116e-05,1.1419766108165894e-09,0.0
44,44,2842484.2365487493,-73.93446321883593,91682.30913927537,-37.92793991590491,2934166.5456880247,-111.86240313474084,2933942.820888042,-111.86239684792235,6.286818489797952e-06,2.142788347829855e-10,0.0
45,45,2842391.3380913557,-73.92276635898155,91663.3451998212,-34.75939900762795,2934054.683291177,-108.6821653666095,2933837.318977933,-108.68214787729084,1.748931865108716e-05,5.961243501115443e-10,0.0
46,46,2842300.8217953257,-73.91130362514365,91645.17934797384,-32.08044704676559,2933946.0011432995,-105.99175067190924,2933734.0176657266,-105.99172690091655,2.377099269779137e-05,8.102640714752032e-10,0.0
47,47,2842212.626600462,-73.89984196940588,91627.38281593651,-31.925954789278588,2933840.0094163986,-105.82579675868448,2933628.3578180633,-105.82580157648772,-4.817803244350216e-06,1.6422677506204433e-10,0.0
48,48,2842124.588829332,-73.88839385131662,91609.59478549012,-31.698835886042428,2933734.183614822,-105.58722973735905,2933523.0091514187,-105.58723366586491,-3.928505861949816e-06,1.3391767678980013e-10,0.0
49,49,2842036.7666045963,-73.87696169982422,91591.82977655978,-31.4108322718213,2933628.5963811562,-105.28779397164553,2933418.020790145,-105.28779703984037,-3.0681948430810735e-06,1.0459453174882403e-10,0.0
50,50,2841949.216221092,-73.86556130065797,91574.09236302457,-31.141656312434453,2933523.3085841164,-105.00721761309242,2933313.2941463375,-105.00722016580403,-2.55271160654047e-06,8.702485382773845e-11,0.0
51,51,2841861.8966793823,-73.85420230320935,91556.40468456814,-31.006527953662786,2933418.3013639506,-104.86073025687213,2933208.5799016855,-104.86073200823739,-1.7513652608158736e-06,5.970817325491988e-11,0.0
52,52,2841774.66019146,-73.84278554013609,91538.78044048221,-31.17845867693788,2933313.4406319424,-105.02124421707397,2933103.3981422796,-105.02124544559047,-1.2285164956438166e-06,4.188452737199493e-11,0.0
53,53,2841687.330430123,-73.83132875025402,91521.08895637367,-31.768308228114147,2933208.419386497,-105.59963697836817,2932997.2201122595,-105.59963725879788,-2.8042971678132744e-07,9.561199542173248e-12,0.0
54,54,2841599.4705074057,-73.81989109219774,91503.34924183204,-31.93049328962663,2933102.819749238,-105.75038438182436,2932891.3189983442,-105.75036651175469,1.787006966935678e-05,6.092987337648725e-10,0.0
55,55,2841511.443776665,-73.80867797377459,91485.62560606153,-30.867504484478232,2932997.069382726,-104.67618245825282,2932787.717017895,-104.6761823729612,8.529163153525587e-08,2.9082102001566533e-12,0.0
56,56,2841424.186615312,-73.79766952766491,91468.20658504112,-29.775345437339016,2932892.3932003533,-103.57301496500392,2932685.247182372,-103.57300301641226,1.194859166275819e-05,4.074283687360587e-10,0.0
57,57,2841337.740455436,-73.78684449530755,91451.07974190064,-28.822192493585387,2932788.820197337,-102.60903698889294,2932583.602123479,-102.60903686890379,1.199891528358421e-07,4.091585070207654e-12,0.0
58,58,2841251.9935648036,-73.77609040900347,91434.2175956643,-28.482604219323182,2932686.211160468,-102.25869462832665,2932481.6937714643,-102.2586943753995,2.52927151223048e-07,8.625020635602277e-12,0.0
59,59,2841166.492574531,-73.76540801018614,91417.45989156161,-28.06379001114695,2932583.9524660925,-101.82919802133308,2932380.2940702885,-101.82919778255746,2.3877562682628195e-07,8.142723756162254e-12,0.0
60,60,2841081.315499172,-73.75478676560243,91400.80776913809,-27.789913924861285,2932482.12326831,-101.54470069046371,2932279.033867455,-101.54470016434789,5.261158264602273e-07,1.7942215607166148e-11,0.0
61,61,2840996.332501728,-73.74402131507257,91384.24606641775,-29.275312861330185,2932380.5785681456,-103.01933417640277,2932174.5399012975,-103.019332671538,1.5048647696858097e-06,5.1322482656044965e-11,0.0
62,62,2840910.090612478,-73.73302929319502,91367.46862299598,-31.1075560977144,2932277.559235474,-104.84058539090941,2932067.8780679274,-104.84058215562254,3.2352868686302827e-06,1.1034147240691303e-10,0.0
63,63,2840822.3711064067,-73.7218033856118,91350.34754691173,-32.80771882495812,2932172.7186533185,-106.52952221056992,2931959.659612812,-106.52951829601079,3.914559130180351e-06,1.3351340347899937e-10,0.0
64,64,2840733.307766639,-73.7106119534087,91332.8813683835,-32.610813989158785,2932066.1891350225,-106.32142594256749,2931853.5462858505,-106.32142322929576,2.713271726406674e-06,9.254458599556987e-11,0.0
65,65,2840644.4109412325,-73.6994530516595,91315.45677056051,-32.20843145509106,2931959.867711793,-105.90788450675056,2931748.051944762,-105.90788252418861,1.982561954605444e-06,6.762388580049778e-11,0.0
66,66,2840555.887797958,-73.6882622920966,91298.0720313109,-32.270751799370665,2931853.959829269,-105.95901409146725,2931642.04182038,-105.95899479743093,1.9294036320616215e-05,6.581307009990802e-10,0.0
67,67,2840467.3676172,-73.67716533268246,91280.63321727139,-31.26575840497773,2931748.0008344715,-104.9429237376602,2931538.114988367,-104.94292236678302,1.3708771717801937e-06,4.676306832823266e-11,0.0
68,68,2840379.730888637,-73.6662667372165,91263.32702346808,-30.03600568556239,2931643.0579121048,-103.70227242277889,2931435.653367663,-103.70227201934904,4.0342985130337183e-07,1.3762193648695907e-11,0.0
69,69,2840293.057531862,-73.65585760560745,91246.2981082232,-26.569507746260047,2931539.3556400854,-100.2253653518675,2931338.9049167903,-100.22535794321448,7.4086530190697886e-06,2.5273955893135095e-10,0.0
70,70,2840209.1131745214,-73.64562434226646,91230.017107621,-24.342419698216034,2931439.130282142,-97.98804404048249,2931243.154230193,-97.98800790915266,3.613132983559808e-05,1.2326282036157776e-09,0.0
71,71,2840127.1252589086,-73.63548091225444,91214.01701532464,-23.493723548563057,2931341.142274233,-97.12920446081749,2931146.883870723,-97.1291990489699,5.411847595837571e-06,1.8463242581316707e-10,0.0
72,72,2840045.8542647343,-73.62544816305893,91198.15881044997,-22.56470101893296,2931244.013075184,-96.1901491819919,2931051.632779617,-96.1901463852264,2.7967655000793457e-06,9.541849992683605e-11,0.0
73,73,2839965.3543421226,-73.61548854783298,91182.46858667635,-21.992761673844747,2931147.822928799,-95.60825022167774,2930956.606429253,-95.6082493243739,8.973038347903639e-07,3.061470895959589e-11,0.0
74,74,2839885.324711208,-73.60561290613363,91166.88996826606,-21.391320028988602,2931052.2146794745,-94.99693293512223,2930862.2208141433,-94.99693239619955,5.389226771512767e-07,1.8387854376913466e-11,0.0
75,75,2839805.780446078,-73.59582571672746,91151.43730099998,-20.78263637590584,2930957.2177470783,-94.3784620926333,2930768.4608232775,-94.37846170831472,3.8431858229159843e-07,1.311323591163664e-11,0.0
76,76,2839726.722779556,-73.58617967917226,91136.11650581367,-19.866006411865087,2930862.83928537,-93.45218609103735,2930675.934913505,-93.45218577422202,3.168153313026778e-07,1.0810316061507093e-11,0.0
77,77,2839648.382250372,-73.57666258612363,91121.00484922407,-18.998323420053975,2930769.3870995957,-92.57498600617761,2930584.23712784,-92.57498574955389,2.566237213841305e-07,8.756742704507211e-12,0.0
78,78,2839570.72623948,-73.56726748506131,91106.08587436625,-18.163240274006704,2930676.812113846,-91.73050775906802,2930493.35109853,-91.73050755728036,2.0178765680611832e-07,6.8857913201023244e-12,0.0
79,79,2839493.731452668,-73.5580493107862,91091.350153621,-17.004758898375734,2930585.081606289,-90.56280820916194,2930403.9559906917,-90.56280738813803,8.210239172967704e-07,2.801743137216057e-11,0.0
80,80,2839417.6403599707,-73.54902529593906,91076.87843893014,-15.840845427898836,2930494.518798901,-89.3898707238379,2930315.7390582063,-89.38986997073516,7.531027392815304e-07,2.5700395668747118e-11,0.0
