,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
50,50,3185471.0376379495,-74.30157333041468,91479.54105982944,-31.781849232919203,3276950.5786977788,-106.08342256333388,3276738.411859115,-106.08341610012576,6.463208123363984e-06,1.9724516610701825e-10,0.0
51,51,3185387.6912729205,-74.28334814420698,91456.80400875836,-31.595115923730642,3276844.4952816786,-105.87846406793763,3276632.7383599128,-105.87845769803971,6.369897917579692e-06,1.944037805337953e-10,0.0
52,52,3185304.472105771,-74.26507058006143,91434.14471820986,-31.726166625208684,3276738.6168239806,-105.99123720527012,3276526.6343561434,-105.99123063171282,6.5735573002712044e-06,2.0062578559087305e-10,0.0
53,53,3185221.192921366,-74.246759735208,91411.43267198287,-32.35855147088248,3276632.625593349,-106.60531120609048,3276419.414984229,-106.60529791377485,1.3292315628632423e-05,4.0569640040105805e-10,0.0
54,54,3185137.3366002175,-74.2284868925245,91388.68369521777,-32.67671977743509,3276526.020295435,-106.9052066699596,3276312.2098967535,-106.90519201150164,1.4658457956784332e-05,4.4740723770175324e-10,0.0
55,55,3185053.142202856,-74.21048139867547,91365.97290056756,-31.746275041347474,3276419.1151034236,-105.95675644002294,3276207.2016011924,-105.95674579124898,1.0648773965726832e-05,3.2503359251888644e-10,0.0
56,56,3184969.578107514,-74.1927201668822,91343.58025011844,-30.768149285789963,3276313.1583576323,-104.96086945267216,3276103.236636271,-104.96085190912709,1.754354506999789e-05,5.355003735477723e-10,0.0
57,57,3184886.7048347276,-74.17517917068135,91321.49267099553,-29.925380774407454,3276208.197505723,-104.1005599450888,3275999.9964023847,-104.10054339328781,1.6551800996467136e-05,5.052442312162356e-10,0.0
58,58,3184804.4143684073,-74.15773171934819,91299.68259392258,-29.69587603457959,3276104.09696233,-103.85360775392778,3275896.3897543508,-103.85360022541136,7.528516420052256e-06,2.2981546191748743e-10,0.0
59,59,3184722.2519167117,-74.14037832526363,91277.99144539297,-29.348059243913614,3276000.2433621045,-103.48843756917724,3275793.266493753,-103.48843078222126,6.786955978554943e-06,2.0718511293050442e-10,0.0
60,60,3184640.335540067,-74.12310699599979,91256.41939125539,-29.10325912687344,3275896.7549313223,-103.22636612287323,3275690.302204748,-103.22636045143008,5.6714431480031635e-06,1.731373428124729e-10,0.0
61,61,3184558.5775104375,-74.10568231155618,91234.95106043328,-30.62915502011477,3275793.528570871,-104.73483733167095,3275584.058925124,-104.73480841517448,2.891649646130645e-05,8.827890214728711e-10,0.0
62,62,3184475.5153283835,-74.08800582022782,91213.27843407197,-32.49246053934074,3275688.7937624557,-106.58046635956856,3275475.6328564934,-106.58043960295618,2.6756612385270273e-05,8.168771618043219e-10,0.0
63,63,3184390.945421026,-74.07006645040838,91191.2679018268,-34.29727561867808,3275582.2133228527,-108.36734206908645,3275365.478668026,-108.36731275729835,2.931178809717494e-05,8.94916560856439e-10,0.0
64,64,3184304.9341627867,-74.05217025730256,91168.91184730896,-34.05494920130797,3275473.8460100954,-108.10711945861053,3275257.6317878896,-108.10710274707526,1.671153526672242e-05,5.102357477020814e-10,0.0
65,65,3184219.140019375,-74.0343184603858,91146.59888797328,-33.54641749608794,3275365.7389073484,-107.58073595647375,3275150.5774356443,-107.58073574770242,2.0877132556051947e-07,6.374403882339415e-12,0.0
66,66,3184133.825089892,-74.01643692364186,91124.33308170855,-33.53741110493714,3275258.1581716007,-107.55384802857901,3275043.050475464,-107.55384810781106,-7.923205203042016e-08,2.419267496923969e-12,0.0
67,67,3184048.585383325,-73.9986700776232,91102.01894016797,-32.451204214216595,3275150.604323493,-106.44987429183979,3274937.704581797,-106.44986740406603,6.887773764674421e-06,2.1031770329670974e-10,0.0
68,68,3183964.30966764,-73.98114742349438,91079.84478844878,-31.01578594008473,3275044.154456089,-104.9969333635791,3274834.160600009,-104.99692271649837,1.0647080728176661e-05,3.251181649523872e-10,0.0
69,69,3183881.1856102017,-73.96421667095338,91057.97192317057,-27.499700616631635,3274939.1575333723,-101.46391728758502,3274736.22970842,-101.46390766464174,9.622943281328844e-06,2.938539963624998e-10,0.0
70,70,3183800.8046718407,-73.94750982051885,91036.88895386686,-25.24797089688097,3274837.6936257076,-99.19548071739982,3274639.3026926015,-99.19545238884166,2.832855815881885e-05,8.650894202462373e-10,0.0
71,71,3183722.3818658968,-73.93091904832255,91016.11630742183,-24.39260150313292,3274738.498173319,-98.32352055145547,3274541.8511476405,-98.32350512687117,1.5424584304923883e-05,4.710455693066795e-10,0.0
72,72,3183644.6755049424,-73.91446702861661,90995.49916324968,-23.445118180512534,3274640.174668192,-97.35958520912915,3274445.455510806,-97.35957217682153,1.3032307620619576e-05,3.9800044916572193e-10,0.0
73,73,3183567.753108961,-73.89811067929492,90975.06198705419,-22.86194841895254,3274542.815096015,-96.76005909824745,3274349.2949857325,-96.76005118433386,7.913913592005883e-06,2.416942384285354e-10,0.0
74,74,3183491.3077530814,-73.88186194389306,90954.74729174949,-22.245917652657923,3274446.055044831,-96.12777959655098,3274253.7994923163,-96.12777291797101,6.678579964614073e-06,2.039725804288479e-10,0.0
75,75,3183415.358525797,-73.86572594989573,90934.568746116,-21.62434083037035,3274349.927271913,-95.49006678026609,3274158.9471439477,-95.49006118485704,5.5954090498744335e-06,1.7089607255491717e-10,0.0
76,76,3183339.9047478493,-73.8497616496915,90914.53246287863,-20.66972438422972,3274254.437210728,-94.51948603392123,3274065.398250451,-94.51947424327955,1.1790641678999236e-05,3.601223630199859e-10,0.0
77,77,3183265.203836035,-73.83395545388488,90894.71390044976,-19.7661624599182,3274159.9177364847,-93.60011791380307,3273972.7175123775,-93.60010619321838,1.172058469478543e-05,3.579927417260501e-10,0.0
78,78,3183191.2204375886,-73.81829941034393,90875.09719270279,-18.89452559829574,3274066.3176302915,-92.71282500863967,3273880.8919921047,-92.71281317807734,1.1830562328896121e-05,3.6136202626777336e-10,0.0
79,79,3183117.9320578245,-73.80285473434323,90855.67275928892,-17.675882607612188,3273973.6048171134,-91.47873734195542,3273790.647351496,-91.47872827528045,9.066674977020739e-06,2.7694730523943854e-10,0.0
80,80,3183045.6071000346,-73.78764122575102,90836.51898880351,-16.454346782962038,3273882.126088838,-90.24198800871305,3273701.642120537,-90.24198029236868,7.716344370578554e-06,2.357070134705464e-10,0.0
81,81,3182974.224713656,-73.77264962853774,90817.65939488978,-15.283828259523773,3273791.8841085457,-89.05647788806151,3273613.771158489,-89.05647216876969,5.719291820582839e-06,1.7470881479579238e-10,0.0
82,82,3182903.7453624727,-73.75770759509837,90799.0822739042,-15.056006153692666,3273702.827636377,-88.81371374879103,3273525.2002116577,-88.81371097033843,2.7784525968854723e-06,8.48764688509447e-11,0.0
83,83,3182833.4450192587,-73.74281260897855,90780.56890614818,-14.834367378616026,3273614.0139254066,-88.57717998759458,3273436.859568458,-88.57717696111649,3.026478083256734e-06,9.245567313785668e-11,0.0
84,84,3182763.3224050337,-73.72795577007719,90762.11434341158,-14.665488607007534,3273525.4367484455,-88.39344437708472,3273348.6498709237,-88.39343314478174,1.1232302981056819e-05,3.4314410661692686e-10,0.0
85,85,3182693.3364103613,-73.71299630897731,90743.70690493945,-15.697262803712974,3273437.0433153007,-89.41025911269028,3273258.2228003265,-89.41025586146861,3.2512216705526953e-06,9.932677012482143e-11,0.0
86,86,3182622.4728367827,-73.69780968404923,90725.16022265649,-17.345464611433627,3273347.6330594392,-91.04327429548286,3273165.5465061506,-91.04327899310738,-4.697624518712473e-06,1.435193072873085e-10,0.0
87,87,3182550.2877021614,-73.68239923474158,90706.30207828456,-18.858214828264465,3273256.589780446,-92.54061406300605,3273071.5085497936,-92.54061658959836,-2.5265923113693134e-06,7.719331229914911e-11,0.0
88,88,3182476.912521871,-73.6668537674533,90687.13664198565,-19.623423601924838,3273164.0491638565,-93.29027736937815,3272977.46861073,-93.29027575720102,1.6121771295729559e-06,4.92572021969119e-11,0.0
89,89,3182402.9694578755,-73.6512652014909,90667.78943022381,-19.891137201830347,3273070.7588880993,-93.54240240332125,3272883.674085981,-93.54239971470088,2.688620369895034e-06,8.214836326701668e-11,0.0
90,90,3182328.8381972164,-73.63571859583709,90648.37829116816,-19.80986107787705,3272977.2164883846,-93.44557967371414,3272790.3253382854,-93.44557042559609,9.248118047366916e-06,2.82575940651224e-10,0.0
91,91,3182254.7598189837,-73.62047547666735,90629.01109897511,-18.26331628813331,3272883.770917959,-91.88379176480066,3272700.0033493666,-91.88377682771534,1.4937085325072985e-05,4.56414743477434e-10,0.0
92,92,3182181.8663098207,-73.60560236610151,90610.02083131064,-16.355723755696705,3272791.8871411313,-89.96132612179821,3272611.9644931364,-89.96132187312469,4.248673519668955e-06,1.2982515390659804e-10,0.0
93,93,3182110.415994084,-73.59122002913054,90591.50982517403,-13.61785382269867,3272701.925819258,-87.2090738518292,3272527.507675619,-87.20906978752464,4.064304562234611e-06,1.2419466460409886e-10,0.0
94,94,3182041.067044967,-73.57716868852366,90573.64970450393,-10.907662491171743,3272614.7167494707,-84.4848311796954,3272445.7471081954,-84.48481009574607,2.1083949334865792e-05,6.442872079238385e-10,0.0
95,95,3181973.9975218507,-73.56322731555862,90556.23441752426,-10.325354235672279,3272530.231939375,-83.8885815512309,3272362.454779217,-83.88857860676944,2.944461456877434e-06,8.997968585592068e-11,0.0
96,96,3181907.3846418904,-73.5494680062357,90538.9587188778,-9.284946663023325,3272446.343360768,-82.83441466925902,3272280.674539197,-82.83440690208226,7.767176754214233e-06,2.373627914820604e-10,0.0
97,97,3181841.594213415,-73.53550502719374,90521.91474045112,-10.514660778335207,3272363.508953866,-84.05016580552895,3272195.408624615,-84.0501634455286,2.3600003515866774e-06,7.212284282797904e-11,0.0
98,98,3181774.8462002873,-73.52139792494009,90504.61259013324,-11.395280722332165,3272279.4587904206,-84.91667864727225,3272109.6254350906,-84.91667668288574,1.964386513009231e-06,6.003425122860996e-11,0.0
99,99,3181707.4173368444,-73.50712533606378,90487.12477689332,-12.411159481809024,3272194.5421137377,-85.9182848178728,3272022.7055469984,-85.91828192118555,2.896687249176466e-06,8.852894707196766e-11,0.0
100,100,3181639.199386784,-73.49280579771774,90469.42444503277,-12.725715953182373,3272108.6238318165,-86.21852175090011,3271936.1867913264,-86.21851873910055,3.0117995635237094e-06,9.204945914538988e-11,0.0
101,101,3181570.7438952057,-73.47844161168612,90451.66141787171,-13.0335577537515,3272022.4053130774,-86.51199936543762,3271849.3813177287,-86.51199598331004,3.382127573559046e-06,1.0337051555218302e-10,0.0
102,102,3181502.053702099,-73.46404173043459,90433.83961499545,-13.26549828046208,3271935.893317094,-86.72954001089667,3271762.4342404157,-86.72953666746616,3.3434305066748493e-06,1.02190503555038e-10,0.0
103,103,3181433.1926480182,-73.44990478075538,90415.97113240846,-11.749817222957,3271849.1637804266,-85.19972200371238,3271678.764350516,-85.19970790715888,1.4096553499598485e-05,4.308660634167393e-10,0.0
104,104,3181365.5297747827,-73.43601428656214,90398.43429773688,-10.342911586343963,3271763.9640725194,-83.7789258729061,3271596.4062343175,-83.77891232911497,1.3543791126835458e-05,4.139811102930227e-10,0.0
105,105,3181298.9742902718,-73.42233692116096,90381.21086991859,-9.148172633498822,3271680.1851601903,-82.57050955465978,3271515.0441489723,-82.57050166325644,7.891403342341619e-06,2.412155602480022e-10,0.0
106,106,3181233.356027722,-73.40858768573419,90364.2586308053,-9.62454171610465,3271597.614658527,-83.03312940183883,3271431.5484034936,-83.03312563151121,3.7703276234424266e-06,1.1525008448617552e-10,0.0
107,107,3181167.3658813075,-73.39476754573923,90347.21565158827,-10.081458651446429,3271514.5815328956,-83.47622619718565,3271347.629084557,-83.47622214164585,4.055539804426189e-06,1.2397153296609685e-10,0.0
108,108,3181101.024638312,-73.38086777277938,90330.08067244205,-10.606307484220503,3271431.105310754,-83.98717525699989,3271263.130964276,-83.98717122105882,4.035941074675975e-06,1.2337561709645452e-10,0.0
109,109,3181034.2762418576,-73.36684086572214,90312.84189767545,-11.703431080646247,3271347.118139533,-85.0702719463684,3271176.9775998867,-85.07026769965887,4.246709522703895e-06,1.2982206562910492e-10,0.0
110,110,3180966.6175231994,-73.35258765459581,90295.43034863377,-13.45248766386216,3271262.047871833,-86.80507531845797,3271088.437723179,-86.80507333576679,1.9826911739073694e-06,6.061258237601823e-11,0.0
111,111,3180897.5361176035,-73.33808855481827,90277.70668089371,-15.085264367797814,3271175.2427984974,-88.42335292261609,3270998.3960949187,-88.42335065593943,2.266676659701261e-06,6.929617154222188e-11,0.0
112,112,3180827.178201264,-73.32336071533724,90259.64124657752,-16.53815758212302,3271086.8194478415,-89.86151829746026,3270907.0964131514,-89.86151639278978,1.9046704835545825e-06,5.82306506242023e-11,0.0
113,113,3180755.697045669,-73.30849470576842,90241.26088577986,-17.49000199680111,3270996.9579314487,-90.79849670256954,3270815.3609506385,-90.79848410747945,1.2595090083777905e-05,3.8507493373509273e-10,0.0
114,114,3180683.4734718543,-73.2931508252902,90222.68597548676,-19.88008901527985,3270906.159447341,-93.17323984057005,3270719.8129708515,-93.17323664901778,3.1915522669123675e-06,9.757950694081083e-11,0.0
115,115,3180609.495969415,-73.27817862835691,90203.49024127715,-18.33286658302113,3270812.986210692,-91.61104521137804,3270629.7641245583,-91.61104092234746,4.289030584914144e-06,1.311377592156836e-10,0.0
116,116,3180536.6328119454,-73.2636968607048,90184.74235782449,-15.95926689862466,3270721.37516977,-89.22296375932946,3270542.9292518813,-89.22295412933454,9.629994920601348e-06,2.9444636957583544e-10,0.0
117,117,3180465.5458397414,-73.24997319089314,90166.60637589924,-11.886358180343475,3270632.1522156405,-85.13633137123662,3270461.879558063,-85.13632620638236,5.164854258055129e-06,1.5792430697137662e-10,0.0
118,118,3180397.534001396,-73.23661069815331,90149.48188803809,-8.641589542652364,3270547.015889434,-81.87820024080568,3270383.259539494,-81.87814969941974,5.0541385945734874e-05,1.5454270015084306e-09,0.0
119,119,3180332.286375135,-73.22328590948784,90132.8513645995,-8.388798979525923,3270465.1377397347,-81.61208488901377,3270301.913575786,-81.61207905970514,5.829308634019981e-06,1.782498615745892e-10,0.0
120,120,3180267.249009823,-73.2099282880857,90116.27665085197,-8.531668524659052,3270383.525660675,-81.74159681274476,3270220.0424680845,-81.74159577768296,1.0350617998255984e-06,3.1651136204413376e-11,0.0
121,121,3180202.1228067107,-73.19647422528173,90099.66125818672,-9.135848756254866,3270301.7840648973,-82.3323229815366,3270137.1194207775,-82.33232113812119,1.8434154185342777e-06,5.637119641211841e-11,0.0
122,122,3180136.529658816,-73.18292419352734,90082.92208494322,-9.725230042758152,3270219.451743759,-82.9081542362855,3270053.6354417405,-82.90814778255299,6.453732510180998e-06,1.973586133338509e-10,0.0
123,123,3180070.484690708,-73.16927253491275,90066.05890526861,-10.340858097717424,3270136.5435959767,-83.51013063263018,3269969.5233411575,-83.51012418651953,6.446110646152192e-06,1.9713060321020207e-10,0.0
124,124,3180003.9690825543,-73.15568320570866,90049.06438923563,-10.004211955725822,3270053.03347179,-83.15989516143448,3269886.713683148,-83.1598934805952,1.6808392757639012e-06,5.1403593547454455e-11,0.0
125,125,3179937.726212634,-73.14215469926276,90032.1473656756,-9.688383297440483,3269969.8735783095,-82.83053799670324,3269804.2125040665,-82.83053624629974,1.7504034985904582e-06,5.353236416714909e-11,0.0
126,126,3179871.7360276873,-73.1286923508523,90015.3070143759,-9.329679993638862,3269887.0430420632,-82.45837234449117,3269722.1262991475,-82.45837057149038,1.7730007897398536e-06,5.422481548138875e-11,0.0
127,127,3179806.034316804,-73.1153288030319,89998.55035468793,-8.8280002953389,3269804.5846714918,-81.9433290983708,3269640.6980158044,-81.94332658918574,2.509185051735585e-06,7.674192009104532e-11,0.0
128,128,3179740.7233658563,-73.10206519083906,89981.91797904644,-8.323876267861396,3269722.6413449026,-81.42594145870045,3269559.7894645063,-81.42593893734738,2.5213530676637674e-06,7.71159798266518e-11,0.0
129,129,3179675.8039930123,-73.094645418191,89965.41141295299,62.9697115783078,3269641.215405965,-10.124933839883205,3269620.965532679,-10.124939446337521,-5.606454315909559e-06,1.7147107799378112e-10,98.8848
130,130,3179674.2162556676,-73.08145704474676,89956.87421085138,-5.321286719239046,3269631.090466519,-78.4027437639858,3269474.285070112,-78.4026526431553,9.112083048989916e-05,2.787017806073527e-09,0.0
131,131,3179612.101639368,-73.0681005569544,89940.58617450765,-8.235962871761862,3269552.6878138757,-81.30406342871626,3269390.079687251,-81.30406319629401,2.3242225211106415e-07,7.109040109808421e-12,0.0
132,132,3179547.3916560807,-73.05462995013885,89923.99209459875,-9.937825802270655,3269471.3837506794,-82.9924557524095,3269305.3988344837,-82.9924604431726,-4.690763105941187e-06,1.4347889027478e-10,0.0
133,133,3179481.1568144127,-73.04094606927008,89907.23447582372,-11.560175732981534,3269388.3912902363,-84.60112180225161,3269219.189053936,-84.60111449798569,7.304265920993203e-06,2.234253960532683e-10,0.0
134,134,3179413.60757816,-73.02689364888462,89890.18259757846,-14.690806029146476,3269303.7901757383,-87.7176996780311,3269128.354777005,-87.71769905509427,6.229368239019095e-07,1.9055135078793855e-11,0.0
135,135,3179343.4533327376,-73.01234754949992,89872.61914394572,-17.974779899870114,3269216.072476683,-90.98712744937004,3269034.09831059,-90.98703864403069,8.880533934529922e-05,2.7165620386521232e-09,0.0
136,136,3179270.715264691,-72.99753418588179,89854.37017334801,-19.755520169567,3269125.085438039,-92.7530543554488,3268939.5793616986,-92.75302198529243,3.237015636159413e-05,9.902341592962328e-10,0.0
