,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
28,28,3175112.856268851,-71.36663331730995,89053.8487185057,-30.893487036861874,3264166.704987357,-102.26012035417182,3263962.1847436675,-102.2601233352907,-2.981118882416922e-06,9.133435725300972e-11,0.0
29,29,3175031.6067102426,-71.36202181586654,89032.83815377916,-29.38811786677455,3264064.4448640216,-100.75013968264109,3263862.9445922305,-100.75013210857287,7.574068220606023e-06,2.3205840285527941e-10,0.0
30,30,3174951.465120905,-71.36057023968637,89012.22961100783,-27.91531560276327,3263963.694731913,-99.27588584244964,3263765.1429734873,-99.27587258350104,1.3258948598604547e-05,4.062470189422038e-10,0.0
31,31,3174872.4319170057,-71.35933249778346,88991.98694232396,-26.946660284662727,3263864.4188593295,-98.30599278244618,3263667.8068675823,-98.30599896470085,-6.1822546655321275e-06,1.894265909208989e-10,0.0
32,32,3174794.1293743923,-71.3580382970575,88971.98348597258,-26.01262604239473,3263766.112860365,-97.37066433945223,3263571.371526467,-97.37066955817863,-5.218726400357809e-06,1.5990845016871376e-10,0.0
33,33,3174716.5378943123,-71.35615547027092,88952.20429649457,-25.193061511091784,3263668.7421908067,-96.5492169813627,3263475.64375188,-96.54922194499522,-4.9636325201163345e-06,1.5209650881321902e-10,0.0
34,34,3174639.576578181,-71.34377797252115,88932.61639068104,-26.644595456975928,3263572.1929688617,-97.98837342949707,3263376.216222304,-97.98837312823161,3.012654588019359e-07,9.231710928833142e-12,0.0
35,35,3174561.5832961933,-71.32580881373796,88912.62129954,-27.8842712143305,3263474.2045957334,-99.21008002806846,3263275.78443558,-99.21008012536913,-9.73006706317392e-08,2.981687024303048e-12,0.0
36,36,3174482.704584866,-71.30450999152052,88892.2899307422,-29.17283954155662,3263374.994515608,-100.47734953307713,3263174.0398162585,-100.47734981635585,-2.8327872314548586e-07,8.681079209659213e-12,0.0
37,37,3174402.883872661,-71.27309129284355,88871.63329313092,-32.99517486985129,3263274.5171657917,-104.26826616269483,3263065.9806390293,-104.26826059957966,5.563115166751231e-06,1.70487363717413e-10,0.0
38,38,3174320.163684598,-71.23385496537472,88850.08522059405,-37.62005995638359,3263170.248905192,-108.8539149217583,3262952.5410920056,-108.85389826493338,1.6656824925576075e-05,5.104832116253082e-10,0.0
39,39,3174233.9406526964,-71.19246598096966,88827.45435423059,-41.25073535346127,3263061.395006927,-112.44320133443094,3262836.5085891997,-112.44321639323607,-1.5058805132639463e-05,4.615249674017733e-10,0.0
40,40,3174145.021222792,-71.15958847981734,88803.93056774171,-41.86576354948002,3262948.951790534,-113.02535202929737,3262722.9010860757,-113.02535242913291,-3.9983554245281994e-07,1.2254658289238264e-11,0.0
41,41,3174055.6602103175,-71.13265440268175,88780.26622778754,-42.050295563274865,3262835.926438105,-113.18294996595662,3262609.5605265643,-113.18296157475561,-1.1608798985207613e-05,3.5581330741071044e-10,0.0
42,42,3173966.169042835,-71.10658220133368,88756.5744336949,-43.15836984582124,3262722.74347653,-114.26495204715492,3262494.2135561616,-114.26496832119301,-1.6274038088681664e-05,4.988219755627628e-10,0.0
43,43,3173875.9143819544,-71.09134684172142,88732.56412625455,-41.18882839994653,3262608.478508209,-112.28017524166795,3262383.918151158,-112.2801818093285,-6.5676605487396955e-06,2.0131476593538654e-10,0.0
44,44,3173787.056685495,-71.08482242650423,88709.14164090439,-39.006509574470776,3262496.1983263995,-110.091332000975,3262276.0156670413,-110.09132735710591,4.643869090159569e-06,1.4235058799002424e-10,0.0
45,45,3173699.6864167387,-71.08713269818386,88686.42058230376,-35.735236732951044,3262386.1069990424,-106.82236943113492,3262172.4622610575,-106.82236855383962,8.772952924118727e-07,2.6892977074664136e-11,0.0
46,46,3173614.6478628204,-71.08948466364191,88664.63676766811,-33.02426654867164,3262279.2846304886,-104.11375121231356,3262071.057161535,-104.11371774133295,3.347098061112774e-05,1.0260653439061579e-09,0.0
47,47,3173531.8899139813,-71.08732190563552,88643.28099876607,-32.87303140768002,3262175.1709127473,-103.96035331331554,3261967.250207749,-103.96035168459639,1.6287191471064943e-06,4.993057937668638e-11,0.0
48,48,3173449.2876698743,-71.08178097413588,88621.92289118822,-32.648222599339555,3262071.2105610627,-103.73000357347544,3261863.750551173,-103.73000631621107,-2.7427356315001816e-06,8.408492326010638e-11,0.0
49,49,3173366.8978102086,-71.07371731573565,88600.5827445378,-32.36298012271157,3261967.4805547465,-103.43669743844723,3261760.607156138,-103.43670117016882,-3.7317215912935353e-06,1.1440819976506943e-10,0.0
50,50,3173284.7738281474,-71.06421622941701,88579.2700254289,-32.08713171446638,3261864.0438535763,-103.1513479438834,3261657.7411514767,-103.15135415550321,-6.211619819396219e-06,1.904436428453497e-10,0.0
51,51,3173202.8790219906,-71.0539540453892,88558.01347743033,-31.92934285330844,3261760.892499421,-102.98329689869765,3261554.925897281,-102.98330524098128,-8.342283635442982e-06,2.557762731267802e-10,0.0
52,52,3173121.07842533,-71.04365229562248,88536.83076884989,-32.05656666414983,3261657.90919418,-103.1002189597723,3261451.7087374944,-103.10023772576824,-1.8765995932312762e-05,5.753878213814506e-10,0.0
53,53,3173039.228270482,-71.03166062784703,88515.58068597209,-32.597125298245075,3261554.808956454,-103.6287859260921,3261347.5513752163,-103.62879531178623,-9.38569412767265e-06,2.8778576891368027e-10,0.0
54,54,3172956.8995601954,-71.01640207110495,88494.28060094704,-32.76189350504842,3261451.1801611423,-103.77829557615337,3261243.623572605,-103.77829296095297,2.6152004011237295e-06,8.019028024219937e-11,0.0
55,55,3172874.4068749007,-71.00519385099265,88472.99499328039,-31.653422073914772,3261347.4018681813,-102.65861592490742,3261142.0846328526,-102.65861940383911,-3.4789316885053267e-06,1.0667832306046223e-10,0.0
56,56,3172792.6821853914,-70.99671730127747,88452.06106338622,-30.530509815987052,3261244.7432487775,-101.52722711726452,3261041.688797921,-101.52722373930737,3.3779571424474852e-06,1.0358521800108178e-10,0.0
57,57,3172711.7522055875,-70.99002086098912,88431.46381945064,-29.548828962393326,3261143.216025038,-100.53884982338245,3260942.138316081,-100.5388591340743,-9.310691851283082e-06,2.8552152894350445e-10,0.0
58,58,3172631.5076999487,-70.98154039514785,88411.16946595558,-29.200491596313523,3261042.677165904,-100.18203199146137,3260842.3130981587,-100.1820357539691,-3.762507731153164e-06,1.1538453472711376e-10,0.0
59,59,3172551.5050206115,-70.97191381231663,88390.99010953873,-28.772773542267924,3260942.49513015,-99.74468735458456,3260743.0057505686,-99.74469222687185,-4.872287291846078e-06,1.494226096093261e-10,0.0
60,60,3172471.8213040023,-70.96132806682508,88370.92913392106,-28.483047425997835,3260842.7504379232,-99.44437549282291,3260643.8616822725,-99.44438015809283,-4.665269912607073e-06,1.430781805836381e-10,0.0
61,61,3172392.335628368,-70.94514496767844,88350.9704293974,-29.992321934012452,3260743.306057765,-100.9374669016909,3260541.431122427,-100.93746843654662,-1.5348557269589946e-06,4.707364587698637e-11,0.0
62,62,3172311.6099285423,-70.92419427251048,88330.75866078613,-31.861998010993872,3260642.3685893286,-102.78619228350435,3260436.7961937436,-102.7862033015117,-1.1018007356256021e-05,3.3793040764104117e-10,0.0
63,63,3172229.4290266675,-70.90044980939412,88310.15335935974,-33.63110658929734,3260539.582386027,-104.53155639869146,3260330.5192742576,-104.53155537089333,1.0277981346007437e-06,3.152435400413113e-11,0.0
64,64,3172145.8913649223,-70.88281245989033,88289.15946573377,-33.44194093185678,3260435.050830656,-104.32475339174711,3260226.40128343,-104.3247938347049,-4.044295779692675e-05,1.2404953772844077e-09,0.0
65,65,3172062.491528682,-70.86945871607394,88268.23450813936,-33.035720751924856,3260330.7260368215,-103.90517946799879,3260122.9156566565,-103.90520069701597,-2.1229017178825416e-05,6.5117229405289e-10,0.0
66,66,3171979.447504546,-70.85806318284722,88247.37333157836,-33.10754286171209,3260226.8208361245,-103.96560604455931,3260018.8896046495,-103.9656254304573,-1.9385897985557676e-05,5.946560017604269e-10,0.0
67,67,3171896.391828378,-70.85125727251149,88226.46338231595,-32.087293174784314,3260122.855210694,-102.9385504472958,3259916.9780993694,-102.93856087746099,-1.0430165190200569e-05,3.199518656540042e-10,0.0
68,68,3171814.195374949,-70.84960310897273,88205.72127486774,-30.74656400608568,3260019.9166498166,-101.5961671150584,3259816.7243104703,-101.59617223124951,-5.116191104548307e-06,1.5694720093904986e-10,0.0
69,69,3171733.0085808323,-70.85687418527321,88185.31189675281,-27.177275326322256,3259918.3204775853,-98.03414951159547,3259722.2521786653,-98.03414940834045,1.0325501875740883e-07,3.167601739332159e-12,0.0
70,70,3171654.504612432,-70.8626268654912,88165.781715745,-24.930836666441802,3259820.286328177,-95.793463531933,3259628.6994333616,-95.79343128344044,3.224849255900608e-05,9.893302437977677e-10,0.0
71,71,3171577.921708951,-70.86501177550716,88146.5711879428,-24.072484181560558,3259724.4928968935,-94.93749595706771,3259534.6179167004,-94.93748423596844,1.1721099269834667e-05,3.595942563520339e-10,0.0
72,72,3171502.0447155414,-70.86524925950742,88127.51069711604,-23.130018268003464,3259629.5554126576,-93.99526752751089,3259441.5648807804,-93.9952643495053,3.17800558491399e-06,9.750153581999347e-11,0.0
73,73,3171426.9287154204,-70.86286157299465,88108.63143288746,-22.546105687189566,3259535.560148308,-93.40896726018421,3259348.742213277,-93.40896777063608,-5.104518692178317e-07,1.5661161464765714e-11,0.0
74,74,3171352.28102097,-70.85897386944055,88089.87015956717,-21.932067224990803,3259442.1511805374,-92.79104109443135,3259256.569096479,-92.79104296397418,-1.8695428281034765e-06,5.7361020480254657e-11,0.0
75,75,3171278.113978825,-70.85417357650064,88071.24615874827,-21.311438027508146,3259349.3601375734,-92.16561160400879,3259165.028911982,-92.16561398701742,-2.3830086348652912e-06,7.311715159329685e-11,0.0
76,76,3171204.4267078727,-70.85050745278548,88052.76781571364,-20.37159921121433,3259257.1945235864,-91.22210666399981,3259074.7503017583,-91.222115164157,-8.500157193225277e-06,2.6081504244228355e-10,0.0
77,77,3171131.4467839436,-70.84738431627758,88034.52562447872,-19.482675911669766,3259165.9724084223,-90.33006022794734,3258985.3122790293,-90.33006916521117,-8.937263828556752e-06,2.7423455376995443e-10,0.0
78,78,3171059.142584175,-70.84457874220456,88016.49975508226,-18.627214695253137,3259075.642339257,-89.4717934374577,3258896.6987430365,-89.47180278319865,-9.345740949129322e-06,2.867762256083169e-10,0.0
79,79,3170987.4915472325,-70.84384907224333,87998.6789892413,-17.43660308809794,3258986.170536474,-88.28045216034127,3258809.6096294364,-88.28045487729833,-2.716957055781677e-06,8.337268454571133e-11,0.0
80,80,3170916.733933212,-70.8442484889731,87981.15614838485,-16.243291687403026,3258897.8900815966,-87.08754017637612,3258723.7149986415,-87.08754277881235,-2.60243622562939e-06,7.986059737594154e-11,0.0
81,81,3170846.8494904567,-70.84514980826027,87963.95304836103,-15.10048123459465,3258810.8025388177,-85.94563104285493,3258638.9112736285,-85.94563414622098,-3.1033660548018815e-06,9.523503951497777e-11,0.0
82,82,3170777.8020636593,-70.84198968033903,87947.0548410124,-14.881597426793231,3258724.8569046715,-85.72358710713226,3258553.4097289518,-85.72358861286193,-1.5057296707254864e-06,4.620853125285228e-11,0.0
83,83,3170708.926544597,-70.8364710358522,87930.20677146173,-14.675615546590848,3258639.1333160587,-85.51208658244305,3258468.1091417344,-85.51208774186671,-1.1594236610790176e-06,3.558186307934757e-11,0.0
84,84,3170640.212102422,-70.82940913617408,87913.4091258947,-14.522276577807252,3258553.621228317,-85.35168571398133,3258382.9178553927,-85.35168721014634,-1.4961650123268555e-06,4.5917409035264757e-11,0.0
85,85,3170571.6180573464,-70.81854868270219,87896.65148376024,-15.579696622804226,3258468.2695411067,-86.3982453055064,3258295.473042951,-86.39825285039842,-7.544892014266225e-06,2.3155947877311394e-10,0.0
86,86,3170502.1457493408,-70.80316472669656,87879.72553891545,-17.32698159239262,3258381.8712882563,-88.13014631908919,3258205.6109880707,-88.13015386648476,-7.547395568963111e-06,2.3164270368665646e-10,0.0
87,87,3170431.2983152526,-70.7853667172524,87862.44281913717,-18.913951311196538,3258293.74113439,-89.69931802844894,3258114.342491496,-89.69932486535981,-6.836910870333668e-06,2.0984257001568117e-10,0.0
88,88,3170359.222905762,-70.76808282792793,87844.81890376243,-19.72860305421954,3258204.0418095244,-90.49668588214746,3258023.048430299,-90.49669334338978,-7.461242319095618e-06,2.2901134240564723e-10,0.0
89,89,3170286.5414093463,-70.75282664186506,87827.00370683454,-20.022913383883775,3258113.545116181,-90.77574002574883,3257931.9936296423,-90.77574651315808,-6.487409251576537e-06,1.9912660129989253e-10,0.0
90,90,3170213.644374034,-70.74028707863188,87809.124995634,-20.01373675797496,3258022.769369668,-90.75402383660685,3257841.2613167786,-90.7540290527977,-5.216190857026959e-06,1.60111878959954e-10,0.0
91,91,3170140.720379251,-70.735110235588,87791.29496136383,-18.487273070426625,3257932.015340615,-89.22238330601462,3257753.5705712712,-89.22238603793085,-2.731916225684472e-06,8.38588974427986e-11,0.0
92,92,3170068.906727391,-70.73540430061014,87773.88622718643,-16.562353453664045,3257842.792954577,-87.29775775427419,3257668.197436151,-87.29776067193598,-2.917661788615078e-06,8.95628901344629e-11,0.0
93,93,3169998.490369753,-70.74124465938608,87757.00482415232,-13.743742742983072,3257755.495193905,-84.48498740236916,3257586.5252174926,-84.48498901026323,-1.607894077437777e-06,4.935844573861092e-11,0.0
94,94,3169930.170361672,-70.74682068348534,87740.83984322278,-11.037064265423483,3257671.010204895,-81.78388494890882,3257507.4424346173,-81.78388532856479,-3.796559724378312e-07,1.1654799847643062e-11,0.0
95,95,3169864.081867726,-70.74800753912491,87725.1444518402,-10.463584115368418,3257589.2263195664,-81.21159165449333,3257426.803129216,-81.21159869572148,-7.04122814454422e-06,2.1615921308746314e-10,0.0
96,96,3169798.438392259,-70.74871188219892,87709.57632861132,-9.466472589701311,3257508.0147208706,-80.21518447190023,3257347.5843521254,-80.21518427319825,1.9870198286753293e-07,6.100116052154564e-12,0.0
97,97,3169733.5474009775,-70.73897814763696,87694.25213562013,-10.668329683965322,3257427.7995365974,-81.40730783160228,3257264.9849198945,-81.40730887139216,-1.0397898790870386e-06,3.1922176546917016e-11,0.0
98,98,3169667.790043044,-70.72511543425533,87678.60218468233,-11.544432389514053,3257346.392227726,-82.26954782376939,3257181.853130666,-82.26954923616722,-1.4123978360203182e-06,4.336257230043146e-11,0.0
99,99,3169601.3944527823,-70.70841342155825,87662.72822570761,-12.552130814591855,3257264.12267849,-83.26054423615011,3257097.6015889402,-83.2605453133583,-1.0772081964205427e-06,3.307264098856105e-11,0.0
100,100,3169534.2576987827,-70.69323501416966,87646.60443439388,-12.852895249933017,3257180.8621331765,-83.54613026410267,3257013.769870499,-83.54613241320476,-2.1491020874009337e-06,6.598381951226393e-11,0.0
101,101,3169466.9074656162,-70.67889505800319,87630.40853514722,-13.147189285782721,3257097.3160007633,-83.82608434378591,3256929.6638300833,-83.82608633628115,-1.9924952425753872e-06,6.117710384424615e-11,0.0
102,102,3169399.3474651487,-70.66519553213145,87614.14244927843,-13.363509195196032,3257013.489914427,-84.02870472732748,3256845.4325031927,-84.02870650682598,-1.7794985041064137e-06,5.463871531473637e-11,0.0
103,103,3169331.64174258,-70.65962939634863,87597.81946533996,-11.833777515250313,3256929.46120792,-82.49340691159895,3256764.474393018,-82.49340799078345,-1.0791844999857858e-06,3.313670695167232e-11,0.0
104,104,3169265.0896531707,-70.65819214578113,87581.87814675865,-10.41879574123172,3256846.9677999294,-81.07698788701285,3256684.813823478,-81.0769885648042,-6.777913483801967e-07,2.0812310282628874e-11,0.0
105,105,3169199.604662165,-70.65828098949042,87566.28614919944,-9.219779606695635,3256765.8908113646,-79.87806059618606,3256606.134689819,-79.87806094950065,-3.5331459002918564e-07,1.0849165524366909e-11,0.0
106,106,3169135.02361558,-70.65170325612402,87550.98913483517,-9.701305686018413,3256686.012750415,-80.35300894214244,3256525.3067306196,-80.35301085328683,-1.9111443947394946e-06,5.868661271538476e-11,0.0
107,107,3169070.0949678486,-70.64150693774394,87535.56477171303,-10.16153987792336,3256605.659739562,-80.8030468156673,3256444.0536440625,-80.80304868379608,-1.8681287770050403e-06,5.736713870193919e-11,0.0
108,108,3169004.835818595,-70.62910795342741,87520.02087228304,-10.687393154620953,3256524.856690878,-81.31650110804836,3256362.2236871123,-81.31650265771896,-1.5496705998430116e-06,4.7589011706699855e-11,0.0
109,109,3168939.191773158,-70.61493280239318,87504.34841506225,-11.788851086304026,3256443.5401882203,-82.4037838886972,3256278.7326194784,-82.40378485340625,-9.647090450926044e-07,2.962612000713325e-11,0.0
110,110,3168872.6609832887,-70.59782604886853,87488.47542007848,-13.610843520481806,3256361.136403367,-84.20866956935033,3256192.7190658846,-84.20866791298613,1.6563642049050031e-06,5.0868125685760094e-11,0.0
111,111,3168804.6806281363,-70.57874084959309,87472.24710731747,-15.3181756400439,3256276.927735454,-85.896916489637,3256105.133904378,-85.89691458642483,1.9032121656437084e-06,5.845057476266368e-11,0.0
112,112,3168735.395383825,-70.55873825995431,87455.63543704253,-16.840716283058974,3256191.0308208675,-87.39945454301329,3256016.2319136355,-87.39945268910378,1.853909509463847e-06,5.693796889870729e-11,0.0
113,113,3168664.956183316,-70.54000057914351,87438.6751848621,-17.84962169493428,3256103.6313681784,-88.3896222740778,3255926.852124538,-88.38962136674672,9.073310707208293e-07,2.7867059425145963e-11,0.0
114,114,3168593.740817554,-70.5154350465803,87421.50092925792,-20.23549469703662,3256015.2417468117,-90.75092974361692,3255833.7398905014,-90.75092656677589,3.1768410337917885e-06,9.757381020010655e-11,0.0
115,115,3168520.834259842,-70.50535492707023,87403.6565604028,-18.792822933372573,3255924.490820245,-89.2981778604428,3255745.894463481,-89.29817890375853,-1.0433157200395726e-06,3.2045366986833045e-11,0.0
116,116,3168448.8672014307,-70.50554439388493,87386.32543991055,-16.41979365776907,3255835.192641341,-86.925338051654,3255661.341965287,-86.92533800238743,4.92665606088849e-08,1.5132581504667507e-12,0.0
117,117,3168378.5996957775,-70.51670532387041,87369.66760756135,-12.185920054749207,3255748.2673033387,-82.70262537861962,3255582.8620584356,-82.70261952467263,5.8539469875995565e-06,1.7981256308427152e-10,0.0
118,118,3168311.433767614,-70.52574163324681,87354.13091619997,-8.939546640702504,3255665.564683814,-79.46528827394931,3255506.6341610034,-79.4652345366776,5.373727171331666e-05,1.6506577240370338e-09,0.0
119,119,3168246.988708655,-70.52693081198741,87339.11074062268,-8.693182208694141,3255586.0994492774,-79.22011302068155,3255427.6592297936,-79.22010646294802,6.557733527756682e-06,2.01440001566743e-10,0.0
120,120,3168182.762995758,-70.5219799178008,87324.11634705619,-8.844185595986891,3255506.8793428144,-79.36616551378769,3255348.147012101,-79.3661651997827,3.1400499267419946e-07,9.64581907967069e-12,0.0
121,121,3168118.4633706594,-70.5120858493077,87309.04980695534,-9.440283531614563,3255427.5131776147,-79.95236938092226,3255267.6084376294,-79.95237060450017,-1.2235779109914802e-06,3.758762898079332e-11,0.0
122,122,3168053.7361642057,-70.49951203683467,87293.82464280451,-10.016734177918297,3255347.56080701,-80.51624621475297,3255186.5283132815,-80.516247513704,-1.2989510338456967e-06,3.990404305705841e-11,0.0
123,123,3167988.597150186,-70.48530817621699,87278.4474093104,-10.615964044437217,3255267.0445594965,-81.10127222065421,3255104.8420138597,-81.10127341607586,-1.1954216461163014e-06,3.6724520534236345e-11,0.0
124,124,3167923.0302100605,-70.47453217246498,87262.91307601967,-10.262673456227636,3255185.9432860804,-80.7372056286926,3255024.468874446,-80.73720600549132,-3.767987095670833e-07,1.1575910201909369e-11,0.0
125,125,3167857.7395008164,-70.46556374465521,87247.46657925827,-9.934791528632964,3255105.206080075,-80.40035527328817,3254944.405369405,-80.40035539632663,-1.230384611972113e-07,3.780048009245417e-12,0.0
126,126,3167792.704557941,-70.45772777076338,87232.10116673789,-9.56622710582475,3255024.8057246786,-80.02395487658814,3254864.7578147254,-80.02395507646725,-1.9987911059615726e-07,6.1409344310315844e-12,0.0
127,127,3167727.958560465,-70.45142420438548,87216.82320913713,-9.064815729477662,3254944.781769602,-79.51623993386313,3254785.7492896235,-79.51624004496261,-1.1109948161447392e-07,3.4134191978295974e-12,0.0
128,128,3167663.587326552,-70.44601972724145,87201.67820300542,-8.555875142608564,3254865.265529557,-79.00189486985002,3254707.261740035,-79.00189465237781,2.174722055769962e-07,6.681774675512015e-12,0.0
129,129,3167599.5975915776,-70.59878738158002,87186.66604332726,62.43738367179857,3254786.2636349048,-8.161403709781453,3254769.9408267704,-8.161404424812645,-7.150311915893326e-07,2.1968716824504707e-11,98.8848
130,130,3167596.9017188638,-70.51438487180337,87181.20051161615,-5.11039945100288,3254778.10223048,-75.62478432280625,3254626.8527080887,-75.62473806831986,4.625448639217211e-05,1.4211916906445044e-09,0.0
131,131,3167536.2812038795,-70.46437688120112,87166.19628853221,-8.51665893988611,3254702.4774924116,-78.98103582108723,3254544.515424015,-78.98103257548064,3.2456065923724964e-06,9.972537100017652e-11,0.0
132,132,3167472.563669795,-70.43092241015245,87150.93279004106,-10.137600062935409,3254623.496459836,-80.56852247308785,3254462.3594149146,-80.56852244865149,2.4436360490653897e-08,7.508570630709968e-13,0.0
133,133,3167407.398622076,-70.4028588711937,87135.52931531165,-11.809770350252965,3254542.9279373875,-82.21262922144666,3254378.502680554,-82.21262761205435,1.609392313639546e-06,4.945313866576761e-11,0.0
134,134,3167340.902617406,-70.37409912865537,87119.81269236939,-15.00567245855636,3254460.7153097754,-85.37977158721174,3254289.955768667,-85.37976952083409,2.066377646769979e-06,6.349703544722703e-11,0.0
135,135,3167271.8076966256,-70.34224425135537,87103.52784362901,-18.416155618088027,3254375.3355402546,-88.7583998694434,3254197.8188339705,-88.75830641482025,9.34546231405875e-05,2.871817521347665e-09,0.0
