,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
20,20,3256894.480606403,-70.8981781156484,86363.715250961,-29.272306548882074,3343258.195857364,-100.17048466453048,3343057.854888363,-100.17048433702439,3.275060862506507e-07,9.796602406140151e-12,0.0
21,21,3256817.5052813,-70.8050251586958,86340.52009172745,-28.147347491434587,3343158.025373027,-98.95237265013039,3342960.120627357,-98.95237301988527,-3.697548862646727e-07,1.1060702877762196e-11,0.0
22,22,3256741.655849808,-70.7061819901005,86317.41715019949,-28.338361554777894,3343059.0730000073,-99.0445435448784,3342860.9839127236,-99.0445437389426,-1.9406419937695318e-07,5.805332627078215e-12,0.0
23,23,3256665.93113393,-70.57804199032151,86294.09732233817,-30.62775098900023,3342960.0284562684,-101.20579297932174,3342757.616869277,-101.20579401217401,-1.0328522677127694e-06,3.089820998389069e-11,0.0
24,24,3256588.6834823075,-70.44389802808502,86270.13917994851,-32.6548663186667,3342858.822662256,-103.09876434675172,3342652.6250750455,-103.09882286377251,-5.8517020789849994e-05,1.7506162725639564e-09,0.0
25,25,3256510.100134115,-70.36014672860166,86245.6237052771,-32.82700612007432,3342755.7238393924,-103.18715284867599,3342549.349458837,-103.18722770689055,-7.485821456043595e-05,2.2395545056815868e-09,0.0
26,26,3256431.253979235,-70.30122178555945,86221.28263245041,-33.02476405506769,3342652.5366116855,-103.32598584062714,3342445.884638851,-103.32598699396476,-1.1533376209627022e-06,3.450579787284483e-11,0.0
27,27,3256352.2826083126,-70.2571239014119,86196.9280163792,-33.10844022909441,3342549.2106246916,-103.36556413050631,3342342.47949725,-103.36556331068277,8.19823540609832e-07,2.4528412203083044e-11,0.0
28,28,3256273.2761020795,-70.2743824210917,86172.56895930128,-31.326885152743557,3342445.845061381,-101.60126757383526,3342242.642468178,-101.60132562881336,-5.8054978097743515e-05,1.7370066840769851e-09,0.0
29,29,3256195.479321245,-70.31657954346625,86148.76441450686,-29.787356574634682,3342344.243735752,-100.10393611810093,3342144.0358506064,-100.10394902760163,-1.290950069687824e-05,3.862640436318794e-10,0.0
30,30,3256118.737133524,-70.36892082824217,86125.4026532007,-28.28620025472751,3342244.1397867245,-98.65512108296969,3342046.8295385987,-98.6551270429045,-5.9599348105621175e-06,1.783318760792153e-10,0.0
31,31,3256043.0482415627,-70.41424896287663,86102.43641811877,-27.294687106989514,3342145.4846596816,-97.70893606986614,3341950.0667837257,-97.70893988572061,-3.815854469735314e-06,1.1418047527585206e-10,0.0
32,32,3255968.053474561,-70.45473000378671,86079.72224523479,-26.340442216043442,3342047.775719796,-96.79517221983015,3341854.1853730087,-96.79517456749454,-2.347664391777471e-06,7.025035389194969e-11,0.0
33,33,3255893.7338727624,-70.48920495428995,86057.2466724659,-25.50435830476469,3341950.9805452283,-95.99356325905464,3341758.993417736,-95.99356423318386,-9.741292217313458e-07,2.915019376472356e-11,0.0
34,34,3255820.011659978,-70.45807956919285,86034.97532101734,-26.97089970406127,3341854.986980995,-97.42897927325411,3341660.1290182467,-97.42898347508162,-4.201827508154565e-06,1.2574072005907522e-10,0.0
35,35,3255745.3133001574,-70.39934349383334,86012.24469736259,-28.220141098502026,3341757.55799752,-98.61948459233537,3341560.319024407,-98.61948852101341,-3.928678040665545e-06,1.1757016679598804e-10,0.0
36,36,3255669.7873304808,-70.32686695165289,85989.15117851841,-29.515741783574622,3341658.938508999,-99.84260873522751,3341459.253288696,-99.84261156758294,-2.8323554204234824e-06,8.476402690339113e-11,0.0
37,37,3255593.3810426085,-70.19554729577186,85965.7148548229,-33.37406417025183,3341559.0958974315,-103.56961146602369,3341351.956670836,-103.56961512938142,-3.663357730943062e-06,1.0963699060882701e-10,0.0
38,38,3255514.22119538,-70.02115840140316,85941.3050869221,-38.00906004732459,3341455.526282302,-108.03021844872774,3341239.4658300164,-108.0302338367328,-1.5388005067507038e-05,4.6054780643159965e-10,0.0
39,39,3255431.7797872755,-69.83879042759047,85915.71626119013,-41.65083878620239,3341347.4960484654,-111.48962921379285,3341124.516791205,-111.48962804675102,1.1670418302855978e-06,3.492961200399731e-11,0.0
40,40,3255346.8260274683,-69.7219443194565,85889.1803929501,-42.2459201626637,3341236.0064204186,-111.9678644821202,3341012.0705493246,-111.96800661180168,-0.00014212968147830907,4.254090631134424e-09,0.0
41,41,3255261.4998756237,-69.64629316404232,85862.53853818326,-42.41811879654504,3341124.038413807,-112.06441196058736,3340899.9095391417,-112.064462704584,-5.074399663840268e-05,1.5188721007030266e-09,0.0
42,42,3255176.07680814,-69.56999268198304,85835.89714296188,-43.565447274365205,3341011.9739511022,-113.13543995634825,3340785.703013247,-113.13549789879471,-5.79424464604017e-05,1.7343957862409455e-09,0.0
43,43,3255089.909502669,-69.58069737554594,85808.92895053474,-41.54195133636485,3340898.8384532034,-111.12264871191078,3340676.5931412983,-111.12266319338232,-1.4481471538374535e-05,4.3348917905152104e-10,0.0
44,44,3255005.089435162,-69.64552816773512,85782.62635484815,-39.262235276304935,3340787.71579001,-108.90776344404006,3340569.900261932,-108.90776463411748,-1.1900774268269743e-06,3.562498203476182e-11,0.0
45,45,3254921.720556803,-69.75249103549312,85757.0874685729,-35.96234028681817,3340678.808025376,-105.71483132231128,3340467.378364075,-105.71482997853309,1.343778194495826e-06,4.022725092899766e-11,0.0
46,46,3254840.5247719395,-69.82950692768804,85732.56842345776,-33.277750534711664,3340573.0931953974,-103.1072574623997,3340366.8786936966,-103.10724423825741,1.3224142293211116e-05,3.9588891799761304e-10,0.0
47,47,3254761.4747146307,-69.8613406581373,85708.51123652844,-33.13518386038265,3340469.985951159,-102.99652451851995,3340263.992906911,-102.99651972996071,4.788559238022572e-06,1.4335870602416854e-10,0.0
48,48,3254682.544240842,-69.87032693780809,85684.44519058727,-32.916252565544,3340366.989431429,-102.78657950335209,3340161.4162716675,-102.78658025851473,-7.55162645305063e-07,2.260856740714003e-11,0.0
49,49,3254603.806247019,-69.86657182051114,85660.39660415123,-32.641917051731035,3340264.2028511707,-102.50848887224217,3340059.185872039,-102.50849025975913,-1.3875169599941728e-06,4.154168781987955e-11,0.0
50,50,3254525.3144942946,-69.85803604344179,85636.37986661616,-32.36444915241432,3340161.694360911,-102.22248519585611,3339957.24938874,-102.22248697513714,-1.779281035396707e-06,5.327256915406151e-11,0.0
51,51,3254447.043491023,-69.84822027651789,85612.42838291256,-32.1813449574619,3340059.471873936,-102.0295652339798,3339855.4127421035,-102.0295665981248,-1.3641450067325422e-06,4.084443301132445e-11,0.0
52,52,3254368.8807087424,-69.84139563027293,85588.56159859522,-32.252175121504074,3339957.4423073377,-102.09357075177701,3339753.2551642614,-102.09357232460752,-1.5728305129414366e-06,4.709421303832456e-11,0.0
53,53,3254290.6889187424,-69.82458614653825,85564.65981627048,-32.7963468122462,3339855.348735013,-102.62093295878445,3339650.1068674987,-102.62093455577269,-1.5969882412036895e-06,4.7819028643740804e-11,0.0
54,54,3254212.018548268,-69.78736827780023,85540.70925218945,-33.10082908369141,3339752.7278004573,-102.88819736149163,3339546.9514023475,-102.88820074824616,-3.386754528378333e-06,1.0141359225257073e-10,0.0
55,55,3254133.095572376,-69.78091961863414,85516.74402733277,-32.11673468697756,3339649.839599709,-101.8976543056117,3339446.044290149,-101.8976552542299,-9.486182079854188e-07,2.8406454106584087e-11,0.0
56,56,3254054.788316192,-69.79052628235168,85493.15362826246,-31.07704533222156,3339547.941944455,-100.86757161457324,3339346.206800414,-100.8675724263303,-8.117570615695513e-07,2.430886201366148e-11,0.0
57,57,3253977.157418185,-69.80804928974555,85469.91695384361,-30.180219468639976,3339447.0743720285,-99.98826875838553,3339247.097834385,-99.98826888529584,-1.2691030804035108e-07,3.800566544556008e-12,0.0
58,58,3253900.0882042563,-69.81011209202727,85446.99789888678,-29.908356608975343,3339347.086103143,-99.7184687010026,3339147.6491658287,-99.71846861345693,8.754567204505292e-08,2.621796974653792e-12,0.0
59,59,3253823.179580978,-69.8043003461994,85424.18805355158,-29.53060320835857,3339247.3676345297,-99.33490355455797,3339048.697827087,-99.33490388840437,-3.338464011903852e-07,9.998248944606244e-12,0.0
60,60,3253746.5365540544,-69.79287332025612,85401.4961765869,-29.267405818930715,3339148.0327306413,-99.06027913918683,3338949.912171966,-99.06027953606099,-3.968741566495737e-07,1.1886196771110278e-11,0.0
61,61,3253670.0648231367,-69.74610998267926,85378.9076279684,-30.802157222603135,3339048.9724511052,-100.5482672052824,3338847.8759197686,-100.54826413141564,3.073866764680133e-06,9.20636961884153e-11,0.0
62,62,3253592.393884584,-69.67311937257604,85356.03030239012,-32.69227071049328,3338948.424186974,-102.36539008306931,3338743.693406412,-102.36539047863334,-3.955640295316698e-07,1.1847690803964907e-11,0.0
63,63,3253513.3387462306,-69.58764480839535,85332.72005026479,-34.511678047136144,3338846.058796495,-104.0993228555315,3338637.8601506753,-104.0993229644373,-1.0890580881550704e-07,3.261983281127473e-12,0.0
64,64,3253432.9685600344,-69.54930836843053,85308.99091349632,-34.288743424292804,3338741.9594735308,-103.83805179272333,3338534.283357734,-103.83806400420144,-1.221147810781531e-05,3.6577363212018913e-10,0.0
65,65,3253352.7562072813,-69.53838514659608,85285.36520224517,-33.811479749510944,3338638.1214095266,-103.34986489610702,3338431.421670713,-103.34987391764298,-9.021535959163884e-06,2.7023277760335335e-10,0.0
66,66,3253272.942035186,-69.53634376274407,85261.82950042293,-33.83180054213475,3338534.771535609,-103.36814430487883,3338328.035234779,-103.36815652484074,-1.2219961917026012e-05,3.660503637763867e-10,0.0
67,67,3253193.145377756,-69.56133011642835,85238.25800132785,-32.75702999759585,3338431.403379084,-102.3183601140242,3338226.7666553026,-102.31836366746575,-3.553441544568159e-06,1.0644697897885734e-10,0.0
68,68,3253114.196542088,-69.6137071079569,85214.8884733288,-31.32066787639256,3338329.0850154166,-100.93437498434946,3338127.21626365,-100.93437678227201,-1.7979225503950147e-06,5.3860216639898486e-11,0.0
69,69,3253036.2574470025,-69.71442316420392,85191.89319163203,-27.721678961911635,3338228.1506386343,-97.43610212611556,3338033.278434395,-97.43610211322084,1.289471640575357e-08,3.8629682001856655e-13,0.0
70,70,3252960.8497681306,-69.79156571597794,85169.86476839038,-25.45271143355444,3338130.714536521,-95.24427714953238,3337940.22599666,-95.24426271161065,1.4437921734611336e-05,4.3253985263622817e-10,0.0
71,71,3252887.2835339517,-69.84259355771529,85148.18673985799,-24.574581089307767,3338035.4702738095,-94.41717464702306,3337846.635930678,-94.41716848453507,6.162487991900889e-06,1.8462465967021964e-10,0.0
72,72,3252814.378771261,-69.8806047030955,85126.67433406397,-23.61938572303268,3337941.053105325,-93.49999042612818,3337754.053127434,-93.4999874648638,2.961264371492689e-06,8.872026891010801e-11,0.0
73,73,3252742.194161286,-69.90420975883649,85105.35895657414,-23.03199489756934,3337847.55311786,-92.93620465640583,3337661.6807090356,-92.93620416801423,4.883916062681237e-07,1.463274750376654e-11,0.0
74,74,3252670.4458555165,-69.92113379357201,85084.17105817574,-22.412286443744392,3337754.616913692,-92.3334202373164,3337569.950073164,-92.33342029061168,-5.329528107722581e-08,1.5968288867191384e-12,0.0
75,75,3252599.150887626,-69.93449749322077,85063.13260577526,-21.78519089202655,3337662.2834934015,-91.71968838524732,3337478.84411642,-91.71968859620392,-2.1095659974434966e-07,6.3208370628698114e-12,0.0
76,76,3252528.310984103,-69.95590512751242,85042.25282070227,-20.823116960473968,3337570.5638048053,-90.77902208798639,3337389.0057607293,-90.77902198815718,9.982920801121509e-08,2.9912367973555988e-12,0.0
77,77,3252458.153615472,-69.98029374558946,85021.63116734535,-19.913400280195145,3337479.784782817,-89.89369402578461,3337299.9973948365,-89.89369395468384,7.110077149263816e-08,2.130487865883824e-12,0.0
78,78,3252388.646131672,-70.00594241356866,85001.24495719065,-19.036118248907766,3337389.8910888624,-89.04206066247643,3337211.8069675234,-89.04206067649648,-1.4020045568940986e-08,4.2011254843547973e-13,0.0
79,79,3252319.7669531256,-70.04304560539998,84981.0820750602,-17.808209932790557,3337300.849028186,-87.85125553819054,3337125.1465165946,-87.85125605296344,-5.147728927568096e-07,1.542563943980786e-11,0.0
80,80,3252251.753400235,-70.08488462835939,84961.24437189806,-16.573512880712038,3337212.997772133,-86.65839750907142,3337039.6809766693,-86.65839795442298,-4.45351560074414e-07,1.334570765260036e-11,0.0
81,81,3252184.5926191574,-70.12784352134733,84941.74675502113,-15.400287073634255,3337126.3393741786,-85.52813059498159,3336955.2831120123,-85.52813157113269,-9.761510995076605e-07,2.9252747390648625e-11,0.0
82,82,3252118.2393093,-70.14622192087137,84922.57193330726,-15.176598542030339,3337040.8112426074,-85.3228204629017,3336870.165600908,-85.3228212366812,-7.737794902595851e-07,2.3188780259906872e-11,0.0
83,83,3252052.04277314,-70.15221761692995,84903.44564823073,-14.957329833351581,3336955.4884213707,-85.10954745028153,3336785.269325233,-85.10954868746921,-1.2371876891847933e-06,3.7077234203775365e-11,0.0
84,84,3251986.004178825,-70.15084157568197,84884.37469385828,-14.792352229846735,3336870.3788726833,-84.9431938055287,3336700.4924832676,-84.94319561030716,-1.8047784635655262e-06,5.408871631215418e-11,0.0
85,85,3251920.0846660845,-70.12914689689717,84865.3510109885,-15.833403870583828,3336785.435677073,-85.96255076748099,3336613.5105763935,-85.96254991181195,8.556690431760217e-07,2.5644835413622916e-11,0.0
86,86,3251853.32362153,-70.08392861996688,84846.14950563098,-17.532853376711127,3336699.473127161,-87.61678199667801,3336524.2395636,-87.6167815644294,4.322486120145186e-07,1.2955056848951724e-11,0.0
87,87,3251785.288023172,-70.02794427385714,84826.56832242462,-19.082272835402115,3336611.8563455967,-89.11021710925925,3336433.6359116286,-89.11021685879678,2.504624774246622e-07,7.50689223153774e-12,0.0
88,88,3251716.12249217,-69.97754699732128,84806.62363656817,-19.88346901662928,3336522.746128738,-89.86101601395056,3336343.0240985327,-89.86101419106126,1.822889302616204e-06,5.4637346623216056e-11,0.0
89,89,3251646.412477092,-69.94013984962875,84786.4726374548,-20.172318549748827,3336432.885114547,-90.11245839937757,3336252.6602001195,-90.11245602788404,2.371493536656999e-06,7.108255213844472e-11,0.0
90,90,3251576.5139844236,-69.91837737875063,84766.25867409541,-20.11632099780952,3336342.772658519,-90.03469837656016,3336162.7032564776,-90.0347036649473,-5.288387143309592e-06,1.5851706327594632e-10,0.0
91,91,3251506.635605311,-69.93787871691282,84746.1023495429,-18.54462870708285,3336252.737954854,-88.48250742399567,3336075.772943607,-88.48250382300466,3.600991007601806e-06,1.07940923788564e-10,0.0
92,92,3251437.8437853395,-69.98457364019393,84726.41166569173,-16.60840755331467,3336164.255451031,-86.59298119350859,3335991.069477393,-86.59299244452268,-1.1251014086610667e-05,3.3726151696123154e-10,0.0
93,93,3251370.3755296743,-70.05775931959425,84707.28692891226,-13.794388998459365,3336077.6624585865,-83.85214831805362,3335909.9581000544,-83.85221021389589,-6.189584226490297e-05,1.8554410353496274e-09,0.0
94,94,3251304.88378896,-70.12396124708519,84688.92645941276,-11.070472739989507,3335993.8102483726,-81.1944339870747,3335831.4213810097,-81.19443337572739,6.113473176583284e-07,1.832668502790333e-11,0.0
95,95,3251241.548078674,-70.16269799160813,84671.06773632321,-10.470743249652447,3335912.615814997,-80.63344124126057,3335751.348932721,-80.63344103423879,2.070217846039668e-07,6.206151566728849e-12,0.0
96,96,3251178.631252044,-70.1988134249955,84653.3511219187,-9.43183022220324,3335831.9823739626,-79.63064364719875,3335672.721084958,-79.63064535753801,-1.7103392622175306e-06,5.127419280094203e-11,0.0
97,97,3251116.4534882405,-70.17685750268933,84635.8982403645,-10.6667010998743,3335752.351728605,-80.84355860256363,3335590.6646089153,-80.84356108726934,-2.4847057034094178e-06,7.449072602860098e-11,0.0
98,98,3251053.409309805,-70.15167002092521,84618.09885771295,-11.559224558044573,3335671.508167518,-81.71089457896979,3335508.086377998,-81.71089494088665,-3.619168609247936e-07,1.0850426728174905e-11,0.0
99,99,3250989.3428735044,-70.12656243082392,84600.45439907243,-12.584494153248233,3335589.797272577,-82.71105658407215,3335424.3751615663,-82.71105442661792,2.1574542330426993e-06,6.468305050202775e-11,0.0
100,100,3250924.624933907,-70.11349009977633,84582.46128424328,-12.901181106377999,3335507.0862181503,-83.01467120615433,3335341.056876729,-83.01467021554708,9.906072477861017e-07,2.9700328418999034e-11,0.0
101,101,3250859.743711853,-70.10041873893765,84564.32783608188,-13.210761382573367,3335424.071547935,-83.31118012151101,3335257.449186588,-83.3111812248826,-1.1033715878738803e-06,3.308205152627644e-11,0.0
102,102,3250794.6870687506,-70.08412554823103,84546.07329795937,-13.443469604269595,3335340.76036671,-83.52759515250062,3335173.7051753546,-83.52759620267898,-1.0501783549443644e-06,3.148796577865646e-11,0.0
103,103,3250729.5040463004,-70.1110309255002,84527.72872420656,-11.906568279473847,3335257.232770507,-82.01759920497405,3335093.197571417,-82.01759988535196,-6.803779086794748e-07,2.0400566592109614e-11,0.0
104,104,3250665.406987552,-70.15711700982065,84509.80818306978,-10.481305124122155,3335175.215170622,-80.63842213394281,3335013.9383263187,-80.63842216925696,-3.531414449753356e-08,1.0588904619467951e-12,0.0
105,105,3250602.3104079687,-70.20795967836892,84492.26634048406,-9.271842650233651,3335094.5767484526,-79.47980232860257,3334935.617143699,-79.47980242501944,-9.641686915529135e-08,2.8911163579784585e-12,0.0
106,106,3250540.0595371975,-70.21533483593224,84475.03740883016,-9.756257054728124,3335015.0969460276,-79.97159189066036,3334855.1537616886,-79.97159244818613,-5.575257659984345e-07,1.6718140377687773e-11,0.0
107,107,3250477.484824412,-70.1996173671358,84457.64052916759,-10.219983595953305,3334935.1253535794,-80.41960096308911,3334774.2861509714,-80.41960164485499,-6.817658828595086e-07,2.0444138773974094e-11,0.0
108,108,3250414.603667326,-70.16996857414698,84440.10208460897,-10.751185539175339,3334854.7057519346,-80.92115411332232,3334692.86344287,-80.92115495121107,-8.378887486060194e-07,2.5126414423094717e-11,0.0
109,109,3250351.362157093,-70.12929001506423,84422.42243989068,-11.85811104622424,3334773.7845969833,-81.98740106128847,3334609.809799024,-81.98739689821377,4.163074692087321e-06,1.2484443246864401e-10,0.0
110,110,3250287.269657648,-70.07081091438651,84404.52754243682,-13.655329055604607,3334691.797200085,-83.72613996999112,3334524.344922736,-83.72613737918437,2.5908067584623495e-06,7.769644154516979e-11,0.0
111,111,3250221.8261171067,-70.00071490550374,84386.24494559932,-15.33441167270545,3334608.071062706,-85.33512657820918,3334437.4008123856,-85.33512374199927,2.836209915813015e-06,8.505812450166301e-11,0.0
112,112,3250155.1864565117,-69.92568100414157,84367.54948245214,-16.832315368709146,3334522.735938964,-86.75799637285071,3334349.219951258,-86.75799133302644,5.039824273467275e-06,1.5114866323272964e-10,0.0
113,113,3250087.5018841643,-69.85919088739057,84348.47606346667,-17.825310137880315,3334435.977947631,-87.68450102527089,3334260.6089495667,-87.6844970388338,3.986437093317363e-06,1.195598533185221e-10,0.0
114,114,3250019.113539457,-69.75731313403034,84329.17991113501,-20.283399635055144,3334348.293450592,-90.04071276908549,3334168.212028558,-90.0407092650421,3.504043391444611e-06,1.0509497927558665e-10,0.0
115,115,3249949.1201731195,-69.74671065767176,84309.13256820774,-18.73049653519598,3334258.252741327,-88.47720719286774,3334081.298326139,-88.47720799548551,-8.026177766851106e-07,2.4073131542654982e-11,0.0
116,116,3249880.078455697,-69.7978390404174,84289.69707763458,-16.311045828350355,3334169.7755333316,-86.10888486876776,3333997.557767394,-86.1088810688816,3.7998861586174826e-06,1.1397387348903969e-10,0.0
117,117,3249812.6192605207,-69.91316447192007,84271.04739174197,-12.116383572303894,3334083.6666522627,-82.02954804422396,3333919.6075555803,-82.02954863803461,-5.938106539815635e-07,1.781118694751442e-11,0.0
118,118,3249747.9968333687,-70.01190024233391,84253.64027025587,-8.858717387590643,3334001.6371036246,-78.87061762992455,3333843.8958429117,-78.87064308300614,-2.54530815908538e-05,7.634755071343367e-10,0.0
119,119,3249685.984623586,-70.06184905808159,84236.78183695574,-8.608852414277633,3333922.7664605416,-78.67070147235923,3333765.42506432,-78.67069474887103,6.723488198190353e-06,2.0167850286168927e-10,0.0
120,120,3249624.1744122407,-70.07484046567143,84219.92135355224,-8.76021517948661,3333844.0957657928,-78.83505564515804,3333686.425652661,-78.83505748677999,-1.8416219518258004e-06,5.524280681153904e-11,0.0
121,121,3249562.30008406,-70.05824303659836,84202.96062424574,-9.368206414560063,3333765.260708306,-79.42644945115842,3333606.4078087253,-79.42645012959838,-6.78439960211108e-07,2.0351531561191893e-11,0.0
122,122,3249500.0183458435,-70.02568505109677,84185.81591233263,-9.959246056227677,3333685.8342581764,-79.98493110732446,3333525.8643951574,-79.98493191180751,-8.044830508424639e-07,2.4133097614001295e-11,0.0
123,123,3249437.342617108,-69.98341238557302,84168.50670915669,-10.575431844765374,3333605.8493262646,-80.5588442303384,3333444.7316369712,-80.55884506320581,-8.328674141466763e-07,2.4985187432151486e-11,0.0
124,124,3249374.2561312257,-69.9621397589188,84151.03434997542,-10.227715235734207,3333525.2904812014,-80.189854994653,3333364.9107719413,-80.18985426519066,7.294623429743297e-07,2.1883662980222607e-11,0.0
125,125,3249311.4196879095,-69.95157958374111,84133.68093902644,-9.902101164695283,3333445.100626936,-79.85368074843639,3333285.3932660082,-79.85368017945439,5.689820028464965e-07,1.7069705582245344e-11,0.0
126,126,3249248.8144097524,-69.94759200681776,84116.4325370045,-9.537332605505373,3333365.2469467567,-79.48492461232313,3333206.277097955,-79.48492418974638,4.2257674692791625e-07,1.2677785645352597e-11,0.0
127,127,3249186.4719153037,-69.95262833201818,84099.29010726338,-9.033413131884242,3333285.762022567,-78.98604146390242,3333127.7899395213,-78.98604158172384,-1.1782141484673048e-07,3.534860415563854e-12,0.0
128,128,3249124.4735264657,-69.96276944060938,84082.3024545195,-8.52521118133292,3333206.7759809853,-78.4879806219423,3333049.800019594,-78.48798076948151,-1.4753921107057977e-07,4.426552854677192e-12,0.0
129,129,3249062.822457245,-70.91029462104409,84065.46554297059,63.32743776177332,3333128.288000216,-7.58285685927077,3333113.122283323,-7.582860033493489,-3.1742227193376493e-06,9.523297298602254e-11,98.8848
130,130,3249061.4140046886,-70.44988104417966,84059.29113549356,-5.818372505267577,3333120.7051401823,-76.26825354944724,3332968.1686176215,-76.26826901128516,-1.5461837918451238e-05,4.639059581797379e-10,0.0
131,131,3249002.266752179,-70.18703127665015,84042.17011899214,-8.592962377101822,3333044.436871171,-78.77999365375197,3332886.8768843734,-78.77999314386398,5.098879967135872e-07,1.5298688960911788e-11,0.0
132,132,3248940.7619893206,-70.02384418363661,84024.89488870637,-10.138522797733208,3332965.656878027,-80.16236698136981,3332805.3321408653,-80.16237018071115,-3.1993413358577527e-06,9.599544578868695e-11,0.0
133,133,3248877.9345139517,-69.89420049155379,84007.55999389483,-11.891973971281798,3332885.4945078464,-81.78617446283559,3332721.922161754,-81.78617162955925,2.8332763406524464e-06,8.50138837510528e-11,0.0
134,134,3248813.7832195614,-69.76134542014694,83989.92511665545,-15.017961476918867,3332803.708336217,-84.77930689706581,3332634.1497237375,-84.77930558240041,1.314665396989767e-06,3.9448236377783854e-11,0.0
135,135,3248747.247150141,-69.61081816472185,83971.68188049388,-18.401344731597828,3332718.9290306345,-88.01216289631968,3332542.904753846,-88.01211389200762,4.900431206067424e-05,1.4704780541840879e-09,0.0
136,136,3248678.3062679362,-69.48006750549752,83952.61064880632,-20.29225369407792,3332630.9169167425,-89.77232119957543,3332451.3722843034,-89.77231123950332,9.960072105741347e-06,2.9888124365679767e-10,0.0
