,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
22,22,3157207.802654525,-25.105548168058466,67216.83556918128,-18.885735782913297,3224424.6382237063,-43.99128395097176,3224336.655731932,-43.99120782362297,7.6127348791033e-05,2.361023581569894e-09,0.0
23,23,3157037.505165681,-25.085143597958,67343.14185020198,-20.32035765672532,3224380.6470158827,-45.40550125468332,3224289.8360927715,-45.40542185632512,7.939835820280905e-05,2.4625068538821193e-09,0.0
24,24,3156866.798303918,-25.067753201054554,67468.44329010848,-21.585158356245323,3224335.2415940263,-46.65291155729987,3224241.9359264215,-46.652756047435105,0.00015550986476853268,4.823145032503587e-09,0.0
25,25,3156695.7855201345,-25.053464234340034,67592.80331784427,-21.673088075583557,3224288.588837979,-46.72655230992359,3224195.135839392,-46.726446276996285,0.00010603292730593239,3.288663459828948e-09,0.0
26,26,3156524.9549303725,-25.04218825065557,67716.90746132916,-21.793342830878498,3224241.862391702,-46.83553108153407,3224148.1914230706,-46.8354375497438,9.353179027016267e-05,2.9009767764080263e-09,0.0
27,27,3156354.270109306,-25.03385019191548,67840.7568448461,-21.82700253977279,3224195.026954152,-46.86085273168827,3224101.3053349773,-46.860766442958266,8.628873000304793e-05,2.6763653443601305e-09,0.0
28,28,3156183.780411529,-25.028565749834105,67964.38577618054,-20.766220760843144,3224148.166187709,-45.79478651067725,3224056.576682267,-45.79471893189475,6.757878249885607e-05,2.096079299216219e-09,0.0
29,29,3156013.853925124,-25.026235152889353,68088.51754365352,-19.845768941372906,3224102.3714687773,-44.87200409426226,3224012.6275237193,-44.87194096390158,6.313036067950861e-05,1.958130068739756e-09,0.0
30,30,3155844.4345897925,-25.026777699041524,68213.06493802082,-18.89644147513312,3224057.4995278134,-43.92321917417465,3223969.653150123,-43.923158516176045,6.065799860266452e-05,1.8814692794454786e-09,0.0
31,31,3155675.5797766126,-25.030075617465748,68337.99659268487,-18.304888872684746,3224013.576369297,-43.3349644901505,3223926.906501084,-43.33490372309461,6.0767055884980437e-05,1.884876972937662e-09,0.0
32,32,3155507.118799157,-25.03605690561736,68463.1226664172,-17.725313680484863,3223970.241465574,-42.761370586102224,3223884.7187841013,-42.76131088659167,5.9699510551070034e-05,1.8517880060421611e-09,0.0
