,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
28,28,3300103.142603484,-56.3212334148601,63709.046769424625,-27.568550195295742,3363812.189372909,-83.88978361015585,3363644.4097516485,-83.88983765011653,-5.403996068764627e-05,1.6065895827447544e-09,0.0
29,29,3300029.984167255,-56.45731991325353,63698.31536800383,-26.294048017517024,3363728.2995352587,-82.75136793077056,3363562.796786319,-82.7513810088858,-1.3078115244979927e-05,3.888173355192082e-10,0.0
30,30,3299957.5695319036,-56.638082189362535,63687.97862234633,-25.019345751659298,3363645.54815425,-81.65742794102184,3363482.2332971497,-81.65742915915325,-1.2181314161807677e-06,3.621637730450146e-11,0.0
31,31,3299885.9453002494,-56.80878196218257,63677.94542484143,-24.20753692206889,3363563.8907250906,-81.01631888425146,3363401.858086532,-81.01631967443973,-7.901882668193139e-07,2.3493721540275854e-11,0.0
32,32,3299814.7793164067,-56.973060003323276,63668.095089009636,-23.413089218221806,3363482.874405416,-80.38614922154508,3363322.102099816,-80.38615637877956,-7.157234477972452e-06,2.128025285923103e-10,0.0
33,33,3299744.0873674736,-57.12635598815877,63658.40088156366,-22.7098535033682,3363402.4882490374,-79.83620949152697,3363242.8158232635,-79.83621628256515,-6.791038174469577e-06,2.0191935421728537e-10,0.0
34,34,3299673.8227859437,-57.09420738776528,63648.82924681098,-24.039094229721645,3363322.652032755,-81.13330161748692,3363160.3854299155,-81.13330122176558,3.957213436933671e-07,1.1766353618094896e-11,0.0
35,35,3299602.7826978094,-56.96703606583165,63638.73603372369,-25.187775384462427,3363241.518731533,-82.15481145029408,3363077.2091099145,-82.15481016831473,1.281979351119844e-06,3.811923638408343e-11,0.0
36,36,3299531.0806589643,-56.783065547364714,63628.28326240055,-26.39836353117527,3363159.363921365,-83.18142907853999,3362993.0010630656,-83.18142922082916,-1.4228916711545025e-07,4.231027750294801e-12,0.0
37,37,3299458.6579732588,-56.424366579235055,63617.52451888532,-29.93990749672439,3363076.182492144,-86.36427407595944,3362903.453950257,-86.3642678107135,6.2652459433820695e-06,1.8630466289546782e-10,0.0
38,38,3299383.918874485,-55.922932945194766,63605.899349848485,-34.23376229775214,3362989.818224333,-90.15669524294691,3362809.504833816,-90.15669527417049,-3.1223578389472095e-08,9.284967924763584e-13,0.0
39,39,3299306.3043245045,-55.387131210384226,63593.357204554806,-37.56470196502888,3362899.661529059,-92.9518331754131,3362713.757816308,-92.95187957538292,-4.6399969818367026e-05,1.379837035207493e-09,0.0
40,40,3299226.5215111193,-55.015752795442964,63580.18813836455,-38.1847480356039,3362806.7096494837,-93.20050083104687,3362620.308648456,-93.20050019677728,6.342695826333511e-07,1.8862361028452964e-11,0.0
